region,GCAM_region_ID,year,GCAM_commodity,element,Mt_avail,Pcal_avail,kcalPerg,PcalPerMt
EU-12,12,2021,SugarCrop,Food,19.43290504893981,12.697790320799998,0.6534169898335784,0.6534169898335784
EU-12,12,2021,Vegetables,Food,10.720475121137119,2.9580907096666667,0.27592906809086487,0.27592906809086487
EU-12,12,2021,Wheat,Food,8.943739143305562,28.701487762333336,3.209115035942943,3.209115035942943
EU-15,13,2021,Beef,Food,6.051114590857802,11.231972083993261,1.8561823471270644,1.8561823471270644
EU-15,13,2021,Corn,Food,2.521283697445655,9.349085873,3.7080658088860368,3.7080658088860368
EU-15,13,2021,Dairy,Food,69.51295911583732,75.91851693637405,1.0921491172583002,1.0921491172583002
EU-15,13,2021,FiberCrop,Food,0.025676427427781402,0.23814343596666665,9.274788583282424,9.274788583282424
EU-15,13,2021,Fruits,Food,46.57030685967921,20.757489507461155,0.44572370051168997,0.44572370051168997
EU-15,13,2021,Legumes,Food,1.315932163728639,4.256995901533334,3.234966071101502,3.2349660711015025
EU-15,13,2021,MiscCrop,Food,3.855503154339706,11.203049860366667,2.9057296575562788,2.9057296575562788
EU-15,13,2021,NutsSeeds,Food,3.2737770814794427,11.170951906600001,3.412251851171177,3.412251851171177
EU-15,13,2021,OilCrop,Food,8.73510017811478,45.119500582,5.165310032166997,5.165310032166997
EU-15,13,2021,OilPalm,Food,1.0858584198166323,2.503640420933334,2.3056785076604376,2.3056785076604376
EU-15,13,2021,OtherGrain,Food,8.469093475924774,21.30231940853619,2.515301014104122,2.515301014104122
EU-15,13,2021,OtherMeat_Fish,Food,13.109578952217843,13.446986322463879,1.0257374681121207,1.0257374681121207
EU-15,13,2021,Pork,Food,13.716147966018083,34.00422192196667,2.479137875022384,2.4791378750223845
EU-15,13,2021,Poultry,Food,15.581164480302144,21.552776342333335,1.3832583803078748,1.3832583803078748
EU-15,13,2021,Rice,Food,3.6433895320165575,8.9624367469,2.45991724687737,2.45991724687737
EU-15,13,2021,RootTuber,Food,25.53648735069291,16.246431545233335,0.6362046323020423,0.6362046323020423
EU-15,13,2021,SheepGoat,Food,0.8325161090649497,1.7607623840333333,2.1149889652116816,2.1149889652116816
EU-15,13,2021,Soybean,Food,1.8324153023785863,14.36960501323333,7.8418931530317995,7.8418931530317995
EU-15,13,2021,SugarCrop,Food,69.7728060025013,49.68349408403333,0.712075333221545,0.712075333221545
EU-15,13,2021,Vegetables,Food,42.596093655805944,12.046652678300001,0.28281120742296084,0.28281120742296084
EU-15,13,2021,Wheat,Food,33.20608992258167,105.9277482322,3.190009678320008,3.190009678320008
Europe_Eastern,14,2021,Beef,Food,0.4734995959964435,1.1091182778333333,2.342384845121735,2.342384845121735
Europe_Eastern,14,2021,Corn,Food,0.8738220204049778,3.0122327535000006,3.447192543973616,3.447192543973616
Europe_Eastern,14,2021,Dairy,Food,7.7479153456792105,6.458810753400001,0.8336191691874761,0.8336191691874761
Europe_Eastern,14,2021,FiberCrop,Food,0,0,6.795916408029903,NA
Europe_Eastern,14,2021,Fruits,Food,3.6322543774296467,1.7583865609333333,0.4841033634262284,0.48410336342622845
Europe_Eastern,14,2021,Legumes,Food,0.11318638374392848,0.3674297186666667,3.2462360445929193,3.2462360445929193
Europe_Eastern,14,2021,MiscCrop,Food,0.1850702863772224,0.713557983,3.8556053322659225,3.8556053322659225
Europe_Eastern,14,2021,NutsSeeds,Food,0.12000206411752792,0.43761425240000007,3.6467227094644667,3.6467227094644667
Europe_Eastern,14,2021,OilCrop,Food,0.48604411092813754,3.485348827166667,7.170848795001616,7.170848795001616
Europe_Eastern,14,2021,OilPalm,Food,0.0011018382696127112,0.0025736466666666665,2.335775347112681,2.335775347112681
Europe_Eastern,14,2021,OtherGrain,Food,1.0033401122987966,3.3713769766666664,3.3601536860141636,3.3601536860141636
Europe_Eastern,14,2021,OtherMeat_Fish,Food,1.0613166907264255,1.237130245833333,1.1656560729169074,1.1656560729169074
Europe_Eastern,14,2021,Pork,Food,0.8982420938818677,2.388423698000001,2.6589977404400225,2.6589977404400225
Europe_Eastern,14,2021,Poultry,Food,2.320456990497118,3.1177840114333333,1.3436077566623639,1.3436077566623639
Europe_Eastern,14,2021,Rice,Food,0.18557428269773918,0.48305679816666663,2.6030373990638718,2.6030373990638718
Europe_Eastern,14,2021,RootTuber,Food,7.253321651477764,4.634968286266667,0.6390132009825259,0.6390132009825259
Europe_Eastern,14,2021,SheepGoat,Food,0.013166913586339004,0.023076666200000002,1.7526253247338548,1.7526253247338548
Europe_Eastern,14,2021,Soybean,Food,0.04294421087016884,0.34153453999999994,7.9529820918713545,7.952982091871354
Europe_Eastern,14,2021,SugarCrop,Food,9.199390314234817,6.600629748699999,0.7175073046402232,0.7175073046402232
Europe_Eastern,14,2021,Vegetables,Food,8.995967478936697,2.413848197933334,0.26832558072104606,0.26832558072104606
Europe_Eastern,14,2021,Wheat,Food,4.407285546099978,13.503879484133334,3.0639901460623453,3.0639901460623453
Europe_Non_EU,15,2021,Beef,Food,1.6975628080254956,3.4367970305,2.0245477894850197,2.0245477894850197
Europe_Non_EU,15,2021,Corn,Food,1.506319549480712,5.196155231266666,3.449570333902914,3.449570333902914
Europe_Non_EU,15,2021,Dairy,Food,19.909694877737074,17.154344314066666,0.8616075946622653,0.8616075946622653
Europe_Non_EU,15,2021,FiberCrop,Food,0.17899817739464158,1.1730699610333333,6.553530198506087,6.553530198506087
Europe_Non_EU,15,2021,Fruits,Food,15.00117778462526,7.539181316733334,0.5025726262947339,0.5025726262947339
Europe_Non_EU,15,2021,Legumes,Food,1.1229266920812204,3.6915621129666665,3.2874471138670365,3.2874471138670365
Europe_Non_EU,15,2021,MiscCrop,Food,1.030283590957489,3.0689066791666666,2.978700918952415,2.978700918952415
Europe_Non_EU,15,2021,NutsSeeds,Food,1.159175357150068,3.9752117556666673,3.429344603598256,3.429344603598256
Europe_Non_EU,15,2021,OilCrop,Food,2.0453891765575496,9.159185013966665,4.477966892042445,4.477966892042445
Europe_Non_EU,15,2021,OilPalm,Food,2.0222504119388676,4.684895260333333,2.3166741530499224,2.3166741530499224
Europe_Non_EU,15,2021,OtherGrain,Food,0.6985191118705447,1.8288356622,2.6181612372818437,2.6181612372818437
Europe_Non_EU,15,2021,OtherMeat_Fish,Food,1.1300611953286417,1.5520674304,1.3734366216766087,1.3734366216766087
Europe_Non_EU,15,2021,Pork,Food,0.5662658643133502,1.285959965566667,2.2709473528410764,2.2709473528410764
Europe_Non_EU,15,2021,Poultry,Food,3.1258514902349677,4.267192925833334,1.3651297699727163,1.3651297699727163
Europe_Non_EU,15,2021,Rice,Food,1.1627693311907543,2.8902311099666664,2.485644428725063,2.485644428725063
Europe_Non_EU,15,2021,RootTuber,Food,5.093903067852777,3.2477645293666666,0.637578785089778,0.637578785089778
Europe_Non_EU,15,2021,SheepGoat,Food,0.6052946081036,1.1561396579333332,1.910044534438431,1.910044534438431
Europe_Non_EU,15,2021,Soybean,Food,0.018560077871668256,0.12435212943333332,6.6999788628664865,6.6999788628664865
Europe_Non_EU,15,2021,SugarCrop,Food,15.460584983138444,10.192190334533334,0.65923704346563194,0.65923704346563194
Europe_Non_EU,15,2021,Vegetables,Food,25.095610450569335,6.1674159777,0.24575676251621453,0.24575676251621456
Europe_Non_EU,15,2021,Wheat,Food,14.15154101384726,45.093359592599995,3.1864628416422085,3.1864628416422085
European Free Trade Association,16,2021,Beef,Food,0.23862832913346918,0.4104474012,1.7200279727493264,1.7200279727493264
European Free Trade Association,16,2021,Corn,Food,0.006270410012883459,0.0193626922,3.0879467467385013,3.0879467467385013
European Free Trade Association,16,2021,Dairy,Food,2.2811306386438335,2.8525526789666666,1.2504994806709326,1.2504994806709326
European Free Trade Association,16,2021,FiberCrop,Food,3.496824473415009e-6,2.3558000000000004e-5,6.736969550259751,6.736969550259751
European Free Trade Association,16,2021,Fruits,Food,1.4849437101193097,0.6876359605333332,0.4630720719225675,0.4630720719225675
European Free Trade Association,16,2021,Legumes,Food,0.11854839720984202,0.3942609504,3.3257383455140292,3.3257383455140292
European Free Trade Association,16,2021,MiscCrop,Food,0.1872616646855011,0.6168608728666667,3.2941118722973077,3.294111872297308
European Free Trade Association,16,2021,NutsSeeds,Food,0.11819477683263936,0.43822528139999994,3.707653528721622,3.707653528721622
European Free Trade Association,16,2021,OilCrop,Food,0.22481875470876705,1.2776336827666666,5.682949736207412,5.682949736207412
European Free Trade Association,16,2021,OilPalm,Food,0.007758889467045748,0.017831160000000002,2.2981587862198714,2.2981587862198714
European Free Trade Association,16,2021,OtherGrain,Food,0.2439992572177529,0.5880039409000001,2.409859552872516,2.409859552872516
European Free Trade Association,16,2021,OtherMeat_Fish,Food,0.5601419670183453,0.6143089578,1.096702254019615,1.096702254019615
European Free Trade Association,16,2021,Pork,Food,0.3988999966456462,1.0410715255999998,2.609855939720181,2.609855939720181
European Free Trade Association,16,2021,Poultry,Food,0.4506887062344246,0.6037104315333335,1.3395286440111394,1.3395286440111394
European Free Trade Association,16,2021,Rice,Food,0.06961715298422101,0.17700689693333335,2.5425759219635515,2.5425759219635515
European Free Trade Association,16,2021,RootTuber,Food,0.5835786894515258,0.37591373543333334,0.6441526091136646,0.6441526091136646
European Free Trade Association,16,2021,SheepGoat,Food,0.04322874352246097,0.09438046113333332,2.183280230763467,2.183280230763467
European Free Trade Association,16,2021,Soybean,Food,0.01785192487229393,0.10773349073333334,6.034838904152852,6.034838904152852
European Free Trade Association,16,2021,SugarCrop,Food,3.201170626317663,1.8041404976666666,0.5635877334479938,0.5635877334479938
European Free Trade Association,16,2021,Vegetables,Food,1.4005851401963925,0.3629362148666666,0.25913184743326284,0.25913184743326284
European Free Trade Association,16,2021,Wheat,Food,1.2541002387937656,4.339409813533334,3.4601778066058895,3.460177806605889
India,17,2021,Beef,Food,5.962973072543324,5.3077243032000005,0.8901137467213402,0.8901137467213402
India,17,2021,Corn,Food,6.881032706744874,19.7211222661,2.8660119936312913,2.8660119936312918
India,17,2021,Dairy,Food,174.57353327786393,147.50776731906666,0.8449606566894798,0.8449606566894797
India,17,2021,FiberCrop,Food,1.460309560406522,9.70609869,6.646603537470514,6.646603537470513
India,17,2021,Fruits,Food,90.39564215042645,44.25991768843333,0.4896244623693348,0.4896244623693348
India,17,2021,Legumes,Food,21.337729915238253,69.86950307273332,3.2744581241904416,3.2744581241904416
India,17,2021,MiscCrop,Food,4.011171420224649,11.239881813233335,2.802144469957316,2.8021444699573164
India,17,2021,NutsSeeds,Food,9.273814289329573,33.89822096123333,3.655261999395064,3.6552619993950635
India,17,2021,OilCrop,Food,15.601128694464547,56.959384525833336,3.650978441453608,3.650978441453608
India,17,2021,OilPalm,Food,6.408703113094719,14.886502955,2.3228573226590625,2.3228573226590625
India,17,2021,OtherGrain,Food,14.542997068763755,49.789654180566664,3.423617150243921,3.423617150243921
India,17,2021,OtherMeat_Fish,Food,13.062799211845123,9.335170394000002,0.7146378232266657,0.7146378232266657
India,17,2021,Pork,Food,0.3209770573915708,0.9318386979999999,2.903131786342032,2.903131786342032
India,17,2021,Poultry,Food,10.914772461842768,14.410318696433336,1.3202582781098495,1.3202582781098495
India,17,2021,Rice,Food,128.93859149870786,337.2428963484333,2.615531102275248,2.615531102275248
India,17,2021,RootTuber,Food,42.635895056869835,29.211389694066668,0.6851360726707647,0.6851360726707647
India,17,2021,SheepGoat,Food,0.8279866937683462,1.2871191737999998,1.5545167373910838,1.5545167373910838
India,17,2021,Soybean,Food,3.217428335063787,26.7279241235,8.307232155637154,8.307232155637154
India,17,2021,SugarCrop,Food,193.22031482707484,107.56391655726667,0.5566905149364468,0.5566905149364468
India,17,2021,Vegetables,Food,136.10445982473388,43.337856379933335,0.3184161373972675,0.3184161373972675
India,17,2021,Wheat,Food,79.55277911461066,279.17540681480006,3.5093105473109323,3.5093105473109327
Indonesia,18,2021,Beef,Food,0.9067111806124409,1.3843362215666668,1.5267664623167132,1.5267664623167132
Indonesia,18,2021,Corn,Food,0.20908003534400563,0.6470137808666666,3.0945746675531,3.0945746675531
Indonesia,18,2021,Dairy,Food,4.081958431429069,2.4349803145666664,0.5965225652026531,0.5965225652026531
Indonesia,18,2021,FiberCrop,Food,0,0,6.795916408029903,NA
Indonesia,18,2021,Fruits,Food,21.601975319708288,11.350588267200001,0.5254421458784112,0.5254421458784112
Indonesia,18,2021,Legumes,Food,0.2561451488851647,0.8109015148666666,3.165789078559559,3.165789078559559
Indonesia,18,2021,MiscCrop,Food,1.042073057347403,3.6364288513000003,3.489610277955492,3.489610277955492
Indonesia,18,2021,NutsSeeds,Food,1.091722490435768,4.320347525233334,3.957367887061518,3.957367887061518
Indonesia,18,2021,OilCrop,Food,3.9837855218644225,3.868323286533333,0.9710169549295784,0.9710169549295784
Indonesia,18,2021,OilPalm,Food,15.112017547709197,35.224411198400006,2.3308873939032457,2.3308873939032457
Indonesia,18,2021,OtherGrain,Food,0.07327655104952169,0.3172874660444289,4.33,4.33
Indonesia,18,2021,OtherMeat_Fish,Food,11.49966826528139,8.680947081200001,0.754886739420877,0.754886739420877
Indonesia,18,2021,Pork,Food,0.2659683896766386,0.6251767594000001,2.3505679007948386,2.3505679007948386
Indonesia,18,2021,Poultry,Food,8.925911068800296,11.672048176299999,1.307659026213982,1.307659026213982
Indonesia,18,2021,Rice,Food,45.070603134082816,112.57498572176668,2.4977474871339456,2.4977474871339456
Indonesia,18,2021,RootTuber,Food,17.30879606644807,19.625284429999997,1.1338330149976337,1.1338330149976337
Indonesia,18,2021,SheepGoat,Food,0.11669885537146349,0.18968334966666667,1.6254088273864096,1.6254088273864096
Indonesia,18,2021,Soybean,Food,2.739419772134492,11.283650961033333,4.118993034879563,4.118993034879563
Indonesia,18,2021,SugarCrop,Food,48.61656346554848,27.936675953833333,0.5746328815205194,0.5746328815205194
Indonesia,18,2021,Vegetables,Food,13.796490381734039,4.656949181033333,0.3375459303185493,0.3375459303185493
Indonesia,18,2021,Wheat,Food,6.630038642632433,23.253392155433335,3.507278525634755,3.507278525634755
Japan,19,2021,Beef,Food,1.1232155422007886,1.6653829514666665,1.4826922250413082,1.4826922250413082
Japan,19,2021,Corn,Food,1.2459756978033891,4.1712612656333325,3.3477870178263656,3.347787017826365
Japan,19,2021,Dairy,Food,7.291058787150343,6.323272412866666,0.8672639458086268,0.8672639458086268
Japan,19,2021,FiberCrop,Food,0,0,6.795916408029903,NA
Japan,19,2021,Fruits,Food,4.928599274294664,2.4722560782666667,0.5016143412512419,0.5016143412512419
Japan,19,2021,Legumes,Food,0.16226442381379816,0.5170188012333333,3.1862733005888173,3.1862733005888173
Japan,19,2021,MiscCrop,Food,0.7329564844613292,1.7827265329,2.432240618227393,2.432240618227393
Japan,19,2021,NutsSeeds,Food,0.3497061436059206,1.2879221578333333,3.6828696932607405,3.6828696932607405
Japan,19,2021,OilCrop,Food,1.1440920877076797,8.747917596899999,7.646165628526861,7.646165628526861
Japan,19,2021,OilPalm,Food,0.40497312201388924,0.9350362738666668,2.3088847704677993,2.3088847704677993
Japan,19,2021,OtherGrain,Food,0.8151995979121437,1.5427467229000003,1.8924772863617951,1.8924772863617951
Japan,19,2021,OtherMeat_Fish,Food,6.111935894009156,4.324675656766668,0.7075787003927284,0.7075787003927284
Japan,19,2021,Pork,Food,2.3298338015297904,5.0715981800000005,2.176806850630265,2.176806850630265
Japan,19,2021,Poultry,Food,5.712148061329949,7.722834090666667,1.3520017352051223,1.3520017352051223
Japan,19,2021,Rice,Food,8.770951536702777,24.860407849999998,2.83440260112823,2.83440260112823
Japan,19,2021,RootTuber,Food,3.5484979396886605,2.5625481518999997,0.7221501027910513,0.7221501027910513
Japan,19,2021,SheepGoat,Food,0.01748917074831148,0.03835571526666666,2.1931122875205373,2.1931122875205373
Japan,19,2021,Soybean,Food,2.0179316324148844,8.898777519366666,4.409850847482571,4.409850847482571
Japan,19,2021,SugarCrop,Food,13.067615724435033,8.4918291228,0.6498376828545085,0.6498376828545085
Japan,19,2021,Vegetables,Food,11.909236186647,3.326287441333333,0.2793031718577274,0.2793031718577274
Japan,19,2021,Wheat,Food,4.774312445615771,16.09054896276667,3.3702337553426243,3.3702337553426243
Mexico,20,2021,Beef,Food,1.932014080997923,3.7134448909,1.9220589163521693,1.9220589163521693
Mexico,20,2021,Corn,Food,14.877924004430993,47.54324693666666,3.195556511950671,3.195556511950671
Mexico,20,2021,Dairy,Food,12.88240523923866,9.387519593699999,0.7287086083200092,0.7287086083200092
Mexico,20,2021,FiberCrop,Food,0.003530944019410245,0.020091030000000003,5.689988255139684,5.689988255139684
Mexico,20,2021,Fruits,Food,15.755160502327591,7.274195365633334,0.46170239678349706,0.46170239678349706
Mexico,20,2021,Legumes,Food,1.2253139858904663,3.8776320261,3.1646027636598206,3.1646027636598206
Mexico,20,2021,MiscCrop,Food,0.24914429160917537,0.6767307278333332,2.7162200805904835,2.7162200805904835
Mexico,20,2021,NutsSeeds,Food,0.3809496727232366,1.3928351241666668,3.6562181933637574,3.6562181933637574
Mexico,20,2021,OilCrop,Food,0.3130317300708653,1.889163620966667,6.035054722851868,6.035054722851868
Mexico,20,2021,OilPalm,Food,1.6482272133258382,3.918216250466666,2.3772306504759024,2.3772306504759024
Mexico,20,2021,OtherGrain,Food,1.2884604895765663,5.0298057155333344,3.9037329869434383,3.9037329869434387
Mexico,20,2021,OtherMeat_Fish,Food,2.56397566610733,2.320134199466666,0.9048971213479309,0.9048971213479308
Mexico,20,2021,Pork,Food,2.6806339285295144,7.280067808599998,2.7158008152920545,2.7158008152920545
Mexico,20,2021,Poultry,Food,7.533340995268873,10.049568467333334,1.3340121565776346,1.3340121565776346
Mexico,20,2021,Rice,Food,1.0226928546626854,2.7920923150333326,2.730137697064724,2.730137697064724
Mexico,20,2021,RootTuber,Food,2.47152941715553,1.6247931415333337,0.6574039257858801,0.6574039257858801
Mexico,20,2021,SheepGoat,Food,0.10797160321452286,0.19792377786666668,1.833109558199509,1.833109558199509
Mexico,20,2021,Soybean,Food,0.6000935384015793,5.436847457918309,9.06,9.06
Mexico,20,2021,SugarCrop,Food,25.759308063818764,16.316293024800004,0.6334134823954253,0.6334134823954253
Mexico,20,2021,Vegetables,Food,7.519242536293941,2.3546498854999998,0.3131498783467293,0.3131498783467293
Mexico,20,2021,Wheat,Food,3.356549928639548,11.008189350233332,3.2796143612542923,3.2796143612542923
Middle East,21,2021,Beef,Food,1.5575207128700914,2.756457717633334,1.7697727515635566,1.7697727515635566
Middle East,21,2021,Corn,Food,2.227349612147481,8.278898270933333,3.7169280591524654,3.7169280591524654
Middle East,21,2021,Dairy,Food,13.754280330490698,13.505551713078784,0.981916275411333,0.981916275411333
Middle East,21,2021,FiberCrop,Food,0.038334438194988926,0.2498200344,6.516856543697997,6.516856543697997
Middle East,21,2021,Fruits,Food,25.490212128924437,16.828052590133332,0.6601770320709918,0.6601770320709918
Middle East,21,2021,Legumes,Food,1.7397678305890387,5.718746768533333,3.287074670530676,3.287074670530676
Middle East,21,2021,MiscCrop,Food,1.3279454671820683,3.863171740133333,2.909134324868833,2.909134324868833
Middle East,21,2021,NutsSeeds,Food,1.6338811570337473,5.1097563425,3.1273733224126166,3.127373322412616
Middle East,21,2021,OilCrop,Food,3.297776048074491,18.039176447566668,5.470103543901776,5.470103543901776
Middle East,21,2021,OilPalm,Food,3.565774576436727,8.2388193796,2.3105272649717077,2.3105272649717077
Middle East,21,2021,OtherGrain,Food,0.8247002141631905,2.8664372970999996,3.4757324514684718,3.4757324514684713
Middle East,21,2021,OtherMeat_Fish,Food,3.5014106992420904,4.366372054363055,1.247032247690393,1.247032247690393
Middle East,21,2021,Pork,Food,0.05939894577038217,0.1570197163,2.643476483690289,2.643476483690289
Middle East,21,2021,Poultry,Food,8.99253947938306,12.152537683333332,1.3514022052608288,1.3514022052608288
Middle East,21,2021,Rice,Food,9.525124560166864,24.790326335433335,2.602624897852155,2.602624897852155
Middle East,21,2021,RootTuber,Food,6.653007700281147,4.184664457766666,0.6289883683119483,0.6289883683119483
Middle East,21,2021,SheepGoat,Food,1.372256341520212,2.4117853341333335,1.7575326570992642,1.7575326570992642
Middle East,21,2021,Soybean,Food,0.8087609972781297,6.858280018233334,8.479983630905483,8.479983630905483
Middle East,21,2021,SugarCrop,Food,43.31617903830123,25.18371055446666,0.5813927062264335,0.5813927062264335
Middle East,21,2021,Vegetables,Food,26.99840332332131,7.066657282933334,0.2617435260265607,0.2617435260265607
Middle East,21,2021,Wheat,Food,29.89071618187072,98.15582729253333,3.283823201000004,3.283823201000004
Pakistan,22,2021,Beef,Food,2.557158309614328,3.506979459133334,1.3714361938202637,1.3714361938202637
Pakistan,22,2021,Corn,Food,2.0684820440108855,7.449263862433335,3.6013190851726495,3.6013190851726495
Pakistan,22,2021,Dairy,Food,45.27281838403523,37.26085634776667,0.8230293071594177,0.8230293071594178
Pakistan,22,2021,FiberCrop,Food,0.06004275098730413,0.42620346000000014,7.098333320705436,7.098333320705436
Pakistan,22,2021,Fruits,Food,6.85127003615183,3.9952699786333334,0.5831429731351483,0.5831429731351483
Pakistan,22,2021,Legumes,Food,1.4047124704521645,4.584339940766667,3.263543278213376,3.263543278213376
Pakistan,22,2021,MiscCrop,Food,0.22136163809774026,0.6143468813,2.7753087056066175,2.7753087056066175
