# Description: per-basin vegetation and soil carbon densities used as emission factors for afforestation/reforestation (AR) carbon storage estimation
# Usage: cdf_lulucf computation
# Source: GCAM v8 ScenMIP - GCAM_land_carbon_info_ScenMIP (Xin Zhao, 2026-05-14) 
region,basin,LandLeaf,veg.carbon.density,soil.carbon.density,mature.age,min.soil.carbon.density,SoilTime
India,IndCstW,Wheat_IndCstW_RFD_lo,1.87,275,1,274.738555904532,25
India,IndCstW,Wheat_IndCstW_RFD_hi,1.87,275,1,274.738555904532,25
India,IrrawaddyR,Wheat_IrrawaddyR_RFD_lo,5.94,322.666666666667,1,322.57814632481,25
India,IrrawaddyR,Wheat_IrrawaddyR_RFD_hi,5.94,322.666666666667,1,322.57814632481,25
India,KrishnaR,Wheat_KrishnaR_RFD_lo,2.38333333333333,187,1,186.716476369535,25
India,KrishnaR,Wheat_KrishnaR_RFD_hi,2.38333333333333,187,1,186.716476369535,25
India,IndCstE,Wheat_IndCstE_RFD_lo,0.916666666666667,264,1,264.659587119683,25
India,IndCstE,Wheat_IndCstE_RFD_hi,0.916666666666667,264,1,264.659587119683,25
India,PennarR,Wheat_PennarR_RFD_lo,0.843333333333333,176,1,174.815183753289,25
India,PennarR,Wheat_PennarR_RFD_hi,0.843333333333333,176,1,174.815183753289,25
India,CauveryR,Wheat_CauveryR_RFD_lo,1.61333333333333,242,1,243.548734631794,25
India,CauveryR,Wheat_CauveryR_RFD_hi,1.61333333333333,242,1,243.548734631794,25
India,IndCstS,Wheat_IndCstS_RFD_lo,13.3833333333333,297,1,298.722943471464,25
India,IndCstS,Wheat_IndCstS_RFD_hi,13.3833333333333,297,1,298.722943471464,25
India,NarmadaR,Wheat_NarmadaR_RFD_lo,4.58333333333333,183.333333333333,1,184.914268061106,25
India,NarmadaR,Wheat_NarmadaR_RFD_hi,4.58333333333333,183.333333333333,1,184.914268061106,25
Indonesia,IdnE,CornC4_IdnE_RFD_lo,6.78333333333333,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,CornC4_IdnE_RFD_hi,6.78333333333333,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,CornC4_BorneoCstN_RFD_lo,15.07,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,CornC4_BorneoCstN_RFD_hi,15.07,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,CornC4_Sumatra_RFD_lo,21.5966666666667,825,1,826.32628050136,25
Indonesia,Sumatra,CornC4_Sumatra_RFD_hi,21.5966666666667,825,1,826.32628050136,25
Indonesia,Sulawesi,CornC4_Sulawesi_RFD_lo,15.29,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,CornC4_Sulawesi_RFD_hi,15.29,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,CornC4_Kalimantan_RFD_lo,10.2666666666667,836,1,834.746350065974,25
Indonesia,Kalimantan,CornC4_Kalimantan_RFD_hi,10.2666666666667,836,1,834.746350065974,25
Indonesia,IrianJaya,CornC4_IrianJaya_RFD_lo,11.66,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,CornC4_IrianJaya_RFD_hi,11.66,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,CornC4_JavaTimor_RFD_lo,19.3233333333333,385,1,384.218607217137,25
Indonesia,JavaTimor,CornC4_JavaTimor_RFD_hi,19.3233333333333,385,1,384.218607217137,25
Indonesia,SepikR,CornC4_SepikR_RFD_lo,36.08,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,CornC4_SepikR_RFD_hi,36.08,491.333333333333,1,491.103460372652,25
Indonesia,IdnE,FiberCrop_IdnE_RFD_lo,2.27333333333333,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,FiberCrop_IdnE_RFD_hi,2.27333333333333,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,FiberCrop_BorneoCstN_RFD_lo,4.25333333333333,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,FiberCrop_BorneoCstN_RFD_hi,4.25333333333333,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,FiberCrop_Sumatra_RFD_lo,4.18,825,1,826.32628050136,25
Indonesia,Sumatra,FiberCrop_Sumatra_RFD_hi,4.18,825,1,826.32628050136,25
Indonesia,Sulawesi,FiberCrop_Sulawesi_RFD_lo,5.02333333333333,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,FiberCrop_Sulawesi_RFD_hi,5.02333333333333,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,FiberCrop_Kalimantan_RFD_lo,3.92333333333333,836,1,834.746350065974,25
Indonesia,Kalimantan,FiberCrop_Kalimantan_RFD_hi,3.92333333333333,836,1,834.746350065974,25
Indonesia,IrianJaya,FiberCrop_IrianJaya_RFD_lo,3.44666666666667,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,FiberCrop_IrianJaya_RFD_hi,3.44666666666667,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,FiberCrop_JavaTimor_RFD_lo,3.96,385,1,384.218607217137,25
Indonesia,JavaTimor,FiberCrop_JavaTimor_RFD_hi,3.96,385,1,384.218607217137,25
Indonesia,SepikR,FiberCrop_SepikR_RFD_lo,7.59,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,FiberCrop_SepikR_RFD_hi,7.59,491.333333333333,1,491.103460372652,25
Indonesia,FlyR,FiberCrop_FlyR_RFD_lo,7.59,564.666666666667,1,564.666666666667,25
Indonesia,FlyR,FiberCrop_FlyR_RFD_hi,7.59,564.666666666667,1,564.666666666667,25
Indonesia,IdnE,Fruits_IdnE_RFD_lo,81.4366666666667,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,Fruits_IdnE_RFD_hi,81.4366666666667,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,Fruits_BorneoCstN_RFD_lo,162.653333333333,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,Fruits_BorneoCstN_RFD_hi,162.653333333333,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,Fruits_Sumatra_RFD_lo,148.683333333333,825,1,826.32628050136,25
Indonesia,Sumatra,Fruits_Sumatra_RFD_hi,148.683333333333,825,1,826.32628050136,25
Indonesia,Sulawesi,Fruits_Sulawesi_RFD_lo,177.98,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,Fruits_Sulawesi_RFD_hi,177.98,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,Fruits_Kalimantan_RFD_lo,138.82,836,1,834.746350065974,25
Indonesia,Kalimantan,Fruits_Kalimantan_RFD_hi,138.82,836,1,834.746350065974,25
Indonesia,IrianJaya,Fruits_IrianJaya_RFD_lo,122.43,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,Fruits_IrianJaya_RFD_hi,122.43,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,Fruits_JavaTimor_RFD_lo,139.92,385,1,384.218607217137,25
Indonesia,JavaTimor,Fruits_JavaTimor_RFD_hi,139.92,385,1,384.218607217137,25
Indonesia,SepikR,Fruits_SepikR_RFD_lo,374.623333333333,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,Fruits_SepikR_RFD_hi,374.623333333333,491.333333333333,1,491.103460372652,25
Indonesia,FlyR,Fruits_FlyR_RFD_lo,312.583333333333,564.666666666667,1,564.666666666667,25
Indonesia,FlyR,Fruits_FlyR_RFD_hi,312.583333333333,564.666666666667,1,564.666666666667,25
Indonesia,IdnE,FruitsTree_IdnE_RFD_lo,160.49,454.666666666667,10,455.973173038059,25
Indonesia,IdnE,FruitsTree_IdnE_RFD_hi,160.49,454.666666666667,10,455.973173038059,25
Indonesia,BorneoCstN,FruitsTree_BorneoCstN_RFD_lo,157.043333333333,740.666666666667,10,740.574299879405,25
Indonesia,BorneoCstN,FruitsTree_BorneoCstN_RFD_hi,157.043333333333,740.666666666667,10,740.574299879405,25
Indonesia,Sumatra,FruitsTree_Sumatra_RFD_lo,151.763333333333,825,10,826.32628050136,25
Indonesia,Sumatra,FruitsTree_Sumatra_RFD_hi,151.763333333333,825,10,826.32628050136,25
Indonesia,Sulawesi,FruitsTree_Sulawesi_RFD_lo,162.506666666667,476.666666666667,10,475.681325883485,25
Indonesia,Sulawesi,FruitsTree_Sulawesi_RFD_hi,162.506666666667,476.666666666667,10,475.681325883485,25
Indonesia,Kalimantan,FruitsTree_Kalimantan_RFD_lo,146.703333333333,836,10,834.746350065974,25
Indonesia,Kalimantan,FruitsTree_Kalimantan_RFD_hi,146.703333333333,836,10,834.746350065974,25
Indonesia,IrianJaya,FruitsTree_IrianJaya_RFD_lo,166.136666666667,634.333333333333,10,634.404234242191,25
Indonesia,IrianJaya,FruitsTree_IrianJaya_RFD_hi,166.136666666667,634.333333333333,10,634.404234242191,25
Indonesia,JavaTimor,FruitsTree_JavaTimor_RFD_lo,147.253333333333,385,10,384.218607217137,25
Indonesia,JavaTimor,FruitsTree_JavaTimor_RFD_hi,147.253333333333,385,10,384.218607217137,25
Indonesia,SepikR,FruitsTree_SepikR_RFD_lo,168.19,491.333333333333,10,491.103460372652,25
Indonesia,SepikR,FruitsTree_SepikR_RFD_hi,168.19,491.333333333333,10,491.103460372652,25
Indonesia,FlyR,FruitsTree_FlyR_RFD_lo,164.486666666667,564.666666666667,10,564.666666666667,25
Indonesia,FlyR,FruitsTree_FlyR_RFD_hi,164.486666666667,564.666666666667,10,564.666666666667,25
Indonesia,IdnE,Legumes_IdnE_RFD_lo,1.79666666666667,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,Legumes_IdnE_RFD_hi,1.79666666666667,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,Legumes_BorneoCstN_RFD_lo,3.59333333333333,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,Legumes_BorneoCstN_RFD_hi,3.59333333333333,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,Legumes_Sumatra_RFD_lo,3.19,825,1,826.32628050136,25
Indonesia,Sumatra,Legumes_Sumatra_RFD_hi,3.19,825,1,826.32628050136,25
Indonesia,Sulawesi,Legumes_Sulawesi_RFD_lo,3.81333333333333,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,Legumes_Sulawesi_RFD_hi,3.81333333333333,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,Legumes_Kalimantan_RFD_lo,3.08,836,1,834.746350065974,25
Indonesia,Kalimantan,Legumes_Kalimantan_RFD_hi,3.08,836,1,834.746350065974,25
Indonesia,IrianJaya,Legumes_IrianJaya_RFD_lo,2.75,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,Legumes_IrianJaya_RFD_hi,2.75,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,Legumes_JavaTimor_RFD_lo,2.56666666666667,385,1,384.218607217137,25
Indonesia,JavaTimor,Legumes_JavaTimor_RFD_hi,2.56666666666667,385,1,384.218607217137,25
Indonesia,SepikR,Legumes_SepikR_RFD_lo,7.48,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,Legumes_SepikR_RFD_hi,7.48,491.333333333333,1,491.103460372652,25
Indonesia,FlyR,Legumes_FlyR_RFD_lo,6.27,564.666666666667,1,564.666666666667,25
Indonesia,FlyR,Legumes_FlyR_RFD_hi,6.27,564.666666666667,1,564.666666666667,25
Indonesia,IdnE,MiscCrop_IdnE_RFD_lo,3.15333333333333,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,MiscCrop_IdnE_RFD_hi,3.15333333333333,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,MiscCrop_BorneoCstN_RFD_lo,6.23333333333333,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,MiscCrop_BorneoCstN_RFD_hi,6.23333333333333,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,MiscCrop_Sumatra_RFD_lo,5.86666666666667,825,1,826.32628050136,25
Indonesia,Sumatra,MiscCrop_Sumatra_RFD_hi,5.86666666666667,825,1,826.32628050136,25
Indonesia,Sulawesi,MiscCrop_Sulawesi_RFD_lo,7.00333333333333,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,MiscCrop_Sulawesi_RFD_hi,7.00333333333333,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,MiscCrop_Kalimantan_RFD_lo,5.39,836,1,834.746350065974,25
Indonesia,Kalimantan,MiscCrop_Kalimantan_RFD_hi,5.39,836,1,834.746350065974,25
Indonesia,IrianJaya,MiscCrop_IrianJaya_RFD_lo,4.73,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,MiscCrop_IrianJaya_RFD_hi,4.73,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,MiscCrop_JavaTimor_RFD_lo,5.83,385,1,384.218607217137,25
Indonesia,JavaTimor,MiscCrop_JavaTimor_RFD_hi,5.83,385,1,384.218607217137,25
Indonesia,SepikR,MiscCrop_SepikR_RFD_lo,13.09,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,MiscCrop_SepikR_RFD_hi,13.09,491.333333333333,1,491.103460372652,25
Indonesia,FlyR,MiscCrop_FlyR_RFD_lo,10.3766666666667,564.666666666667,1,564.666666666667,25
Indonesia,FlyR,MiscCrop_FlyR_RFD_hi,10.3766666666667,564.666666666667,1,564.666666666667,25
Indonesia,IdnE,MiscCropTree_IdnE_RFD_lo,156.603333333333,454.666666666667,10,455.973173038059,25
Indonesia,IdnE,MiscCropTree_IdnE_RFD_hi,156.603333333333,454.666666666667,10,455.973173038059,25
Indonesia,BorneoCstN,MiscCropTree_BorneoCstN_RFD_lo,171.416666666667,740.666666666667,10,740.574299879405,25
Indonesia,BorneoCstN,MiscCropTree_BorneoCstN_RFD_hi,171.416666666667,740.666666666667,10,740.574299879405,25
Indonesia,Sumatra,MiscCropTree_Sumatra_RFD_lo,63.47,825,10,826.32628050136,25
Indonesia,Sumatra,MiscCropTree_Sumatra_RFD_hi,63.47,825,10,826.32628050136,25
Indonesia,Sulawesi,MiscCropTree_Sulawesi_RFD_lo,152.313333333333,476.666666666667,10,475.681325883485,25
Indonesia,Sulawesi,MiscCropTree_Sulawesi_RFD_hi,152.313333333333,476.666666666667,10,475.681325883485,25
Indonesia,Kalimantan,MiscCropTree_Kalimantan_RFD_lo,159.94,836,10,834.746350065974,25
Indonesia,Kalimantan,MiscCropTree_Kalimantan_RFD_hi,159.94,836,10,834.746350065974,25
Indonesia,IrianJaya,MiscCropTree_IrianJaya_RFD_lo,205.883333333333,634.333333333333,10,634.404234242191,25
Indonesia,IrianJaya,MiscCropTree_IrianJaya_RFD_hi,205.883333333333,634.333333333333,10,634.404234242191,25
Indonesia,JavaTimor,MiscCropTree_JavaTimor_RFD_lo,72.0866666666667,385,10,384.218607217137,25
Indonesia,JavaTimor,MiscCropTree_JavaTimor_RFD_hi,72.0866666666667,385,10,384.218607217137,25
Indonesia,SepikR,MiscCropTree_SepikR_RFD_lo,206.836666666667,491.333333333333,10,491.103460372652,25
Indonesia,SepikR,MiscCropTree_SepikR_RFD_hi,206.836666666667,491.333333333333,10,491.103460372652,25
Indonesia,FlyR,MiscCropTree_FlyR_RFD_lo,208.67,564.666666666667,10,564.666666666667,25
Indonesia,FlyR,MiscCropTree_FlyR_RFD_hi,208.67,564.666666666667,10,564.666666666667,25
Indonesia,IdnE,NutsSeeds_IdnE_RFD_lo,5.02333333333333,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,NutsSeeds_IdnE_RFD_hi,5.02333333333333,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,NutsSeeds_BorneoCstN_RFD_lo,9.02,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,NutsSeeds_BorneoCstN_RFD_hi,9.02,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,NutsSeeds_Sumatra_RFD_lo,9.16666666666667,825,1,826.32628050136,25
Indonesia,Sumatra,NutsSeeds_Sumatra_RFD_hi,9.16666666666667,825,1,826.32628050136,25
Indonesia,Sulawesi,NutsSeeds_Sulawesi_RFD_lo,10.9633333333333,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,NutsSeeds_Sulawesi_RFD_hi,10.9633333333333,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,NutsSeeds_Kalimantan_RFD_lo,8.54333333333333,836,1,834.746350065974,25
Indonesia,Kalimantan,NutsSeeds_Kalimantan_RFD_hi,8.54333333333333,836,1,834.746350065974,25
Indonesia,IrianJaya,NutsSeeds_IrianJaya_RFD_lo,7.55333333333333,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,NutsSeeds_IrianJaya_RFD_hi,7.55333333333333,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,NutsSeeds_JavaTimor_RFD_lo,8.61666666666667,385,1,384.218607217137,25
Indonesia,JavaTimor,NutsSeeds_JavaTimor_RFD_hi,8.61666666666667,385,1,384.218607217137,25
Indonesia,SepikR,NutsSeeds_SepikR_RFD_lo,20.46,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,NutsSeeds_SepikR_RFD_hi,20.46,491.333333333333,1,491.103460372652,25
Indonesia,FlyR,NutsSeeds_FlyR_RFD_lo,16.83,564.666666666667,1,564.666666666667,25
Indonesia,FlyR,NutsSeeds_FlyR_RFD_hi,16.83,564.666666666667,1,564.666666666667,25
Indonesia,IdnE,NutsSeedsTree_IdnE_RFD_lo,288.09,454.666666666667,10,455.973173038059,25
Indonesia,IdnE,NutsSeedsTree_IdnE_RFD_hi,288.09,454.666666666667,10,455.973173038059,25
Indonesia,BorneoCstN,NutsSeedsTree_BorneoCstN_RFD_lo,245.08,740.666666666667,10,740.574299879405,25
Indonesia,BorneoCstN,NutsSeedsTree_BorneoCstN_RFD_hi,245.08,740.666666666667,10,740.574299879405,25
Indonesia,Sumatra,NutsSeedsTree_Sumatra_RFD_lo,226.306666666667,825,10,826.32628050136,25
Indonesia,Sumatra,NutsSeedsTree_Sumatra_RFD_hi,226.306666666667,825,10,826.32628050136,25
Indonesia,Sulawesi,NutsSeedsTree_Sulawesi_RFD_lo,289.336666666667,476.666666666667,10,475.681325883485,25
Indonesia,Sulawesi,NutsSeedsTree_Sulawesi_RFD_hi,289.336666666667,476.666666666667,10,475.681325883485,25
Indonesia,Kalimantan,NutsSeedsTree_Kalimantan_RFD_lo,211.31,836,10,834.746350065974,25
Indonesia,Kalimantan,NutsSeedsTree_Kalimantan_RFD_hi,211.31,836,10,834.746350065974,25
Indonesia,IrianJaya,NutsSeedsTree_IrianJaya_RFD_lo,293.553333333333,634.333333333333,10,634.404234242191,25
Indonesia,IrianJaya,NutsSeedsTree_IrianJaya_RFD_hi,293.553333333333,634.333333333333,10,634.404234242191,25
Indonesia,JavaTimor,NutsSeedsTree_JavaTimor_RFD_lo,212.96,385,10,384.218607217137,25
Indonesia,JavaTimor,NutsSeedsTree_JavaTimor_RFD_hi,212.96,385,10,384.218607217137,25
Indonesia,SepikR,NutsSeedsTree_SepikR_RFD_lo,318.816666666667,491.333333333333,10,491.103460372652,25
Indonesia,SepikR,NutsSeedsTree_SepikR_RFD_hi,318.816666666667,491.333333333333,10,491.103460372652,25
Indonesia,FlyR,NutsSeedsTree_FlyR_RFD_lo,313.023333333333,564.666666666667,10,564.666666666667,25
Indonesia,FlyR,NutsSeedsTree_FlyR_RFD_hi,313.023333333333,564.666666666667,10,564.666666666667,25
Indonesia,IdnE,OilCrop_IdnE_RFD_lo,0.146666666666667,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,OilCrop_IdnE_RFD_hi,0.146666666666667,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,OilCrop_BorneoCstN_RFD_lo,0.366666666666667,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,OilCrop_BorneoCstN_RFD_hi,0.366666666666667,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,OilCrop_Sumatra_RFD_lo,0.293333333333333,825,1,826.32628050136,25
Indonesia,Sumatra,OilCrop_Sumatra_RFD_hi,0.293333333333333,825,1,826.32628050136,25
Indonesia,Sulawesi,OilCrop_Sulawesi_RFD_lo,0.33,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,OilCrop_Sulawesi_RFD_hi,0.33,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,OilCrop_Kalimantan_RFD_lo,0.256666666666667,836,1,834.746350065974,25
Indonesia,Kalimantan,OilCrop_Kalimantan_RFD_hi,0.256666666666667,836,1,834.746350065974,25
Indonesia,IrianJaya,OilCrop_IrianJaya_RFD_lo,0.22,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,OilCrop_IrianJaya_RFD_hi,0.22,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,OilCrop_JavaTimor_RFD_lo,0.256666666666667,385,1,384.218607217137,25
Indonesia,JavaTimor,OilCrop_JavaTimor_RFD_hi,0.256666666666667,385,1,384.218607217137,25
Indonesia,SepikR,OilCrop_SepikR_RFD_lo,0.66,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,OilCrop_SepikR_RFD_hi,0.66,491.333333333333,1,491.103460372652,25
Indonesia,IdnE,OilCropTree_IdnE_RFD_lo,187.44,454.666666666667,10,455.973173038059,25
Indonesia,IdnE,OilCropTree_IdnE_RFD_hi,187.44,454.666666666667,10,455.973173038059,25
Indonesia,BorneoCstN,OilCropTree_BorneoCstN_RFD_lo,148.83,740.666666666667,10,740.574299879405,25
Indonesia,BorneoCstN,OilCropTree_BorneoCstN_RFD_hi,148.83,740.666666666667,10,740.574299879405,25
Indonesia,Sumatra,OilCropTree_Sumatra_RFD_lo,136.95,825,10,826.32628050136,25
Indonesia,Sumatra,OilCropTree_Sumatra_RFD_hi,136.95,825,10,826.32628050136,25
Indonesia,Sulawesi,OilCropTree_Sulawesi_RFD_lo,209.806666666667,476.666666666667,10,475.681325883485,25
Indonesia,Sulawesi,OilCropTree_Sulawesi_RFD_hi,209.806666666667,476.666666666667,10,475.681325883485,25
Indonesia,Kalimantan,OilCropTree_Kalimantan_RFD_lo,127.893333333333,836,10,834.746350065974,25
Indonesia,Kalimantan,OilCropTree_Kalimantan_RFD_hi,127.893333333333,836,10,834.746350065974,25
Indonesia,IrianJaya,OilCropTree_IrianJaya_RFD_lo,232.833333333333,634.333333333333,10,634.404234242191,25
Indonesia,IrianJaya,OilCropTree_IrianJaya_RFD_hi,232.833333333333,634.333333333333,10,634.404234242191,25
Indonesia,JavaTimor,OilCropTree_JavaTimor_RFD_lo,128.883333333333,385,10,384.218607217137,25
Indonesia,JavaTimor,OilCropTree_JavaTimor_RFD_hi,128.883333333333,385,10,384.218607217137,25
Indonesia,SepikR,OilCropTree_SepikR_RFD_lo,241.706666666667,491.333333333333,10,491.103460372652,25
Indonesia,SepikR,OilCropTree_SepikR_RFD_hi,241.706666666667,491.333333333333,10,491.103460372652,25
Indonesia,FlyR,OilCropTree_FlyR_RFD_lo,241.743333333333,564.666666666667,10,564.666666666667,25
Indonesia,FlyR,OilCropTree_FlyR_RFD_hi,241.743333333333,564.666666666667,10,564.666666666667,25
Indonesia,BorneoCstN,OilPalmTree_BorneoCstN_RFD_lo,136.876666666667,740.666666666667,10,740.574299879405,25
Indonesia,BorneoCstN,OilPalmTree_BorneoCstN_RFD_hi,136.876666666667,740.666666666667,10,740.574299879405,25
Indonesia,Sumatra,OilPalmTree_Sumatra_RFD_lo,198.843333333333,825,10,826.32628050136,25
Indonesia,Sumatra,OilPalmTree_Sumatra_RFD_hi,198.843333333333,825,10,826.32628050136,25
Indonesia,Sulawesi,OilPalmTree_Sulawesi_RFD_lo,219.963333333333,476.666666666667,10,475.681325883485,25
Indonesia,Sulawesi,OilPalmTree_Sulawesi_RFD_hi,219.963333333333,476.666666666667,10,475.681325883485,25
Indonesia,Kalimantan,OilPalmTree_Kalimantan_RFD_lo,155.65,836,10,834.746350065974,25
Indonesia,Kalimantan,OilPalmTree_Kalimantan_RFD_hi,155.65,836,10,834.746350065974,25
Indonesia,IrianJaya,OilPalmTree_IrianJaya_RFD_lo,220,634.333333333333,10,634.404234242191,25
Indonesia,IrianJaya,OilPalmTree_IrianJaya_RFD_hi,220,634.333333333333,10,634.404234242191,25
Indonesia,JavaTimor,OilPalmTree_JavaTimor_RFD_lo,202.766666666667,385,10,384.218607217137,25
Indonesia,JavaTimor,OilPalmTree_JavaTimor_RFD_hi,202.766666666667,385,10,384.218607217137,25
Indonesia,SepikR,OilPalmTree_SepikR_RFD_lo,220,491.333333333333,10,491.103460372652,25
Indonesia,SepikR,OilPalmTree_SepikR_RFD_hi,220,491.333333333333,10,491.103460372652,25
Indonesia,FlyR,OilPalmTree_FlyR_RFD_lo,220,564.666666666667,10,564.666666666667,25
Indonesia,FlyR,OilPalmTree_FlyR_RFD_hi,220,564.666666666667,10,564.666666666667,25
Indonesia,IdnE,Rice_IdnE_RFD_lo,6.05,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,Rice_IdnE_RFD_hi,6.05,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,Rice_BorneoCstN_RFD_lo,20.0933333333333,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,Rice_BorneoCstN_RFD_hi,20.0933333333333,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,Rice_Sumatra_RFD_lo,22.44,825,1,826.32628050136,25
Indonesia,Sumatra,Rice_Sumatra_RFD_hi,22.44,825,1,826.32628050136,25
Indonesia,Sulawesi,Rice_Sulawesi_RFD_lo,20.9366666666667,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,Rice_Sulawesi_RFD_hi,20.9366666666667,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,Rice_Kalimantan_RFD_lo,16.9033333333333,836,1,834.746350065974,25
Indonesia,Kalimantan,Rice_Kalimantan_RFD_hi,16.9033333333333,836,1,834.746350065974,25
Indonesia,IrianJaya,Rice_IrianJaya_RFD_lo,11.6966666666667,634.333333333333,1,634.404234242191,25
Indonesia,IrianJaya,Rice_IrianJaya_RFD_hi,11.6966666666667,634.333333333333,1,634.404234242191,25
Indonesia,JavaTimor,Rice_JavaTimor_RFD_lo,23.5033333333333,385,1,384.218607217137,25
Indonesia,JavaTimor,Rice_JavaTimor_RFD_hi,23.5033333333333,385,1,384.218607217137,25
Indonesia,SepikR,Rice_SepikR_RFD_lo,39.16,491.333333333333,1,491.103460372652,25
Indonesia,SepikR,Rice_SepikR_RFD_hi,39.16,491.333333333333,1,491.103460372652,25
Indonesia,FlyR,Rice_FlyR_RFD_lo,30.2133333333333,564.666666666667,1,564.666666666667,25
Indonesia,FlyR,Rice_FlyR_RFD_hi,30.2133333333333,564.666666666667,1,564.666666666667,25
Indonesia,IdnE,RootTuber_IdnE_RFD_lo,40.04,454.666666666667,1,455.973173038059,25
Indonesia,IdnE,RootTuber_IdnE_RFD_hi,40.04,454.666666666667,1,455.973173038059,25
Indonesia,BorneoCstN,RootTuber_BorneoCstN_RFD_lo,74.3966666666667,740.666666666667,1,740.574299879405,25
Indonesia,BorneoCstN,RootTuber_BorneoCstN_RFD_hi,74.3966666666667,740.666666666667,1,740.574299879405,25
Indonesia,Sumatra,RootTuber_Sumatra_RFD_lo,76.78,825,1,826.32628050136,25
Indonesia,Sumatra,RootTuber_Sumatra_RFD_hi,76.78,825,1,826.32628050136,25
Indonesia,Sulawesi,RootTuber_Sulawesi_RFD_lo,64.9,476.666666666667,1,475.681325883485,25
Indonesia,Sulawesi,RootTuber_Sulawesi_RFD_hi,64.9,476.666666666667,1,475.681325883485,25
Indonesia,Kalimantan,RootTuber_Kalimantan_RFD_lo,61.8933333333333,836,1,834.746350065974,25
Indonesia,Kalimantan,RootTuber_Kalimantan_RFD_hi,61.8933333333333,836,1,834.746350065974,25
