# yield and land scalers for cereals
# Source: extra_scripts/Postprocess_Cereal_Yield.R
region,GCAM_commodity,year,PhysicalLand_scaler,Yield_scaler
Central America and Caribbean,OtherGrain,2020,1.01477291985584,0.985442142210552
Central America and Caribbean,OtherGrain,2021,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2025,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2030,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2035,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2040,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2045,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2050,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2055,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2060,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2065,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2070,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2075,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2080,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2085,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2090,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2095,1.00143012727897,0.998571915064249
Central America and Caribbean,OtherGrain,2100,1.00143012727897,0.998571915064249
Central America and Caribbean,Rice,1975,1,1
Central America and Caribbean,Rice,1990,1,1
Central America and Caribbean,Rice,2005,1,1
Central America and Caribbean,Rice,2010,1,1
Central America and Caribbean,Rice,2015,1.03011809870351,0.970762479815256
Central America and Caribbean,Rice,2019,1.03866449826395,0.962774795587435
Central America and Caribbean,Rice,2020,1,1
Central America and Caribbean,Rice,2021,1,1
Central America and Caribbean,Rice,2025,1,1
Central America and Caribbean,Rice,2030,1,1
Central America and Caribbean,Rice,2035,1,1
Central America and Caribbean,Rice,2040,1,1
Central America and Caribbean,Rice,2045,1,1
Central America and Caribbean,Rice,2050,1,1
Central America and Caribbean,Rice,2055,1,1
Central America and Caribbean,Rice,2060,1,1
Central America and Caribbean,Rice,2065,1,1
Central America and Caribbean,Rice,2070,1,1
Central America and Caribbean,Rice,2075,1,1
Central America and Caribbean,Rice,2080,1,1
Central America and Caribbean,Rice,2085,1,1
Central America and Caribbean,Rice,2090,1,1
Central America and Caribbean,Rice,2095,1,1
Central America and Caribbean,Rice,2100,1,1
Central America and Caribbean,Wheat,1975,1,1
Central America and Caribbean,Wheat,1990,1,1
Central America and Caribbean,Wheat,2005,1,1
Central America and Caribbean,Wheat,2010,1,1
Central America and Caribbean,Wheat,2015,1,1
Central America and Caribbean,Wheat,2019,1,1
Central America and Caribbean,Wheat,2020,1,1
Central America and Caribbean,Wheat,2021,1,1
Central America and Caribbean,Wheat,2025,1,1
Central America and Caribbean,Wheat,2030,1,1
Central America and Caribbean,Wheat,2035,1,1
Central America and Caribbean,Wheat,2040,1,1
Central America and Caribbean,Wheat,2045,1,1
Central America and Caribbean,Wheat,2050,1,1
Central America and Caribbean,Wheat,2055,1,1
Central America and Caribbean,Wheat,2060,1,1
Central America and Caribbean,Wheat,2065,1,1
Central America and Caribbean,Wheat,2070,1,1
Central America and Caribbean,Wheat,2075,1,1
Central America and Caribbean,Wheat,2080,1,1
Central America and Caribbean,Wheat,2085,1,1
Central America and Caribbean,Wheat,2090,1,1
Central America and Caribbean,Wheat,2095,1,1
Central America and Caribbean,Wheat,2100,1,1
Central Asia,Corn,1975,1,1
Central Asia,Corn,1990,1,1
Central Asia,Corn,2005,1,1
Central Asia,Corn,2010,1,1
Central Asia,Corn,2015,1.00937021659553,0.990716769286962
Central Asia,Corn,2019,1.00945609079663,0.990632489235692
Central Asia,Corn,2020,1.0094700000881,0.990618839502632
Central Asia,Corn,2021,1.00960892372156,0.990482528931954
Central Asia,Corn,2025,1.00960892372156,0.990482528931954
Central Asia,Corn,2030,1.00960892372156,0.990482528931954
Central Asia,Corn,2035,1.00960892372156,0.990482528931954
Central Asia,Corn,2040,1.00960892372156,0.990482528931954
Central Asia,Corn,2045,1.00960892372156,0.990482528931954
Central Asia,Corn,2050,1.00960892372156,0.990482528931954
Central Asia,Corn,2055,1.00960892372156,0.990482528931954
Central Asia,Corn,2060,1.00960892372156,0.990482528931954
Central Asia,Corn,2065,1.00960892372156,0.990482528931954
Central Asia,Corn,2070,1.00960892372156,0.990482528931954
Central Asia,Corn,2075,1.00960892372156,0.990482528931954
Central Asia,Corn,2080,1.00960892372156,0.990482528931954
Central Asia,Corn,2085,1.00960892372156,0.990482528931954
Central Asia,Corn,2090,1.00960892372156,0.990482528931954
Central Asia,Corn,2095,1.00960892372156,0.990482528931954
Central Asia,Corn,2100,1.00960892372156,0.990482528931954
Central Asia,OtherGrain,1975,1.07143377363856,0.933328801652414
Central Asia,OtherGrain,1990,1,1
Central Asia,OtherGrain,2005,1,1
Central Asia,OtherGrain,2010,1,1
Central Asia,OtherGrain,2015,1,1
Central Asia,OtherGrain,2019,1,1
Central Asia,OtherGrain,2020,1,1
Central Asia,OtherGrain,2021,1,1
Central Asia,OtherGrain,2025,1,1
Central Asia,OtherGrain,2030,1,1
Central Asia,OtherGrain,2035,1,1
Central Asia,OtherGrain,2040,1,1
Central Asia,OtherGrain,2045,1,1
Central Asia,OtherGrain,2050,1,1
Central Asia,OtherGrain,2055,1,1
Central Asia,OtherGrain,2060,1,1
Central Asia,OtherGrain,2065,1,1
Central Asia,OtherGrain,2070,1,1
Central Asia,OtherGrain,2075,1,1
Central Asia,OtherGrain,2080,1,1
Central Asia,OtherGrain,2085,1,1
Central Asia,OtherGrain,2090,1,1
Central Asia,OtherGrain,2095,1,1
Central Asia,OtherGrain,2100,1,1
Central Asia,Rice,1975,1.0860177501385,0.920795263127579
Central Asia,Rice,1990,1.0333176475815,0.967756625797036
Central Asia,Rice,2005,1,1
Central Asia,Rice,2010,1,1
Central Asia,Rice,2015,1,1
Central Asia,Rice,2019,1,1
Central Asia,Rice,2020,1,1
Central Asia,Rice,2021,1,1
Central Asia,Rice,2025,1,1
Central Asia,Rice,2030,1,1
Central Asia,Rice,2035,1,1
Central Asia,Rice,2040,1,1
Central Asia,Rice,2045,1,1
Central Asia,Rice,2050,1,1
Central Asia,Rice,2055,1,1
Central Asia,Rice,2060,1,1
Central Asia,Rice,2065,1,1
Central Asia,Rice,2070,1,1
Central Asia,Rice,2075,1,1
Central Asia,Rice,2080,1,1
Central Asia,Rice,2085,1,1
Central Asia,Rice,2090,1,1
Central Asia,Rice,2095,1,1
Central Asia,Rice,2100,1,1
Central Asia,Wheat,1975,1.10574617904748,0.904366679215142
Central Asia,Wheat,1990,1,1
Central Asia,Wheat,2005,1,1
Central Asia,Wheat,2010,1,1
Central Asia,Wheat,2015,1,1
Central Asia,Wheat,2019,1,1
Central Asia,Wheat,2020,1,1
Central Asia,Wheat,2021,1,1
Central Asia,Wheat,2025,1,1
Central Asia,Wheat,2030,1,1
Central Asia,Wheat,2035,1,1
Central Asia,Wheat,2040,1,1
Central Asia,Wheat,2045,1,1
Central Asia,Wheat,2050,1,1
Central Asia,Wheat,2055,1,1
Central Asia,Wheat,2060,1,1
Central Asia,Wheat,2065,1,1
Central Asia,Wheat,2070,1,1
Central Asia,Wheat,2075,1,1
Central Asia,Wheat,2080,1,1
Central Asia,Wheat,2085,1,1
Central Asia,Wheat,2090,1,1
Central Asia,Wheat,2095,1,1
Central Asia,Wheat,2100,1,1
China,Corn,1975,1.32157070167921,0.756675370246467
China,Corn,1990,1.16290446521295,0.859915865760205
China,Corn,2005,1.25431309557605,0.797249110710069
China,Corn,2010,1.36961403844885,0.730132703029638
China,Corn,2015,1.44932688682101,0.689975470056605
China,Corn,2019,1.46179827974045,0.684088915590705
China,Corn,2020,1.46950261189301,0.680502363117139
China,Corn,2021,1.48030293208167,0.675537404086444
China,Corn,2025,1.48030293208167,0.675537404086444
China,Corn,2030,1.48030293208167,0.675537404086444
China,Corn,2035,1.48030293208167,0.675537404086444
China,Corn,2040,1.48030293208167,0.675537404086444
China,Corn,2045,1.48030293208167,0.675537404086444
China,Corn,2050,1.48030293208167,0.675537404086444
China,Corn,2055,1.48030293208167,0.675537404086444
China,Corn,2060,1.48030293208167,0.675537404086444
China,Corn,2065,1.48030293208167,0.675537404086444
China,Corn,2070,1.48030293208167,0.675537404086444
China,Corn,2075,1.48030293208167,0.675537404086444
China,Corn,2080,1.48030293208167,0.675537404086444
China,Corn,2085,1.48030293208167,0.675537404086444
China,Corn,2090,1.48030293208167,0.675537404086444
China,Corn,2095,1.48030293208167,0.675537404086444
China,Corn,2100,1.48030293208167,0.675537404086444
China,OtherGrain,1975,1.29120009762585,0.774473299559626
China,OtherGrain,1990,1.12888818280617,0.885827325709284
China,OtherGrain,2005,1.21589450916985,0.822439769616814
China,OtherGrain,2010,1.32796133857164,0.75303397091033
China,OtherGrain,2015,1.42527545180419,0.701618763400539
China,OtherGrain,2019,1.44089038266946,0.69401531999079
China,OtherGrain,2020,1.45011287711847,0.689601489497221
China,OtherGrain,2021,1.4632180509929,0.683425139077135
China,OtherGrain,2025,1.4632180509929,0.683425139077135
China,OtherGrain,2030,1.4632180509929,0.683425139077135
China,OtherGrain,2035,1.4632180509929,0.683425139077135
China,OtherGrain,2040,1.4632180509929,0.683425139077135
China,OtherGrain,2045,1.4632180509929,0.683425139077135
China,OtherGrain,2050,1.4632180509929,0.683425139077135
China,OtherGrain,2055,1.4632180509929,0.683425139077135
China,OtherGrain,2060,1.4632180509929,0.683425139077135
China,OtherGrain,2065,1.4632180509929,0.683425139077135
China,OtherGrain,2070,1.4632180509929,0.683425139077135
China,OtherGrain,2075,1.4632180509929,0.683425139077135
China,OtherGrain,2080,1.4632180509929,0.683425139077135
China,OtherGrain,2085,1.4632180509929,0.683425139077135
China,OtherGrain,2090,1.4632180509929,0.683425139077135
China,OtherGrain,2095,1.4632180509929,0.683425139077135
China,OtherGrain,2100,1.4632180509929,0.683425139077135
China,Rice,1975,1.63178193592593,0.612826982566496
China,Rice,1990,1.42049449195232,0.703980202433314
China,Rice,2005,1.62879260985993,0.613951705052246
China,Rice,2010,1.83446073963358,0.545119324930193
China,Rice,2015,1.90445365629483,0.525084974735237
China,Rice,2019,1.90620470407063,0.524602629436668
China,Rice,2020,1.91406328542883,0.522448765206819
China,Rice,2021,1.92771938172883,0.518747702325415
China,Rice,2025,1.92771938172883,0.518747702325415
China,Rice,2030,1.92771938172883,0.518747702325415
China,Rice,2035,1.92771938172883,0.518747702325415
China,Rice,2040,1.92771938172883,0.518747702325415
China,Rice,2045,1.92771938172883,0.518747702325415
China,Rice,2050,1.92771938172883,0.518747702325415
China,Rice,2055,1.92771938172883,0.518747702325415
China,Rice,2060,1.92771938172883,0.518747702325415
China,Rice,2065,1.92771938172883,0.518747702325415
China,Rice,2070,1.92771938172883,0.518747702325415
China,Rice,2075,1.92771938172883,0.518747702325415
China,Rice,2080,1.92771938172883,0.518747702325415
China,Rice,2085,1.92771938172883,0.518747702325415
China,Rice,2090,1.92771938172883,0.518747702325415
China,Rice,2095,1.92771938172883,0.518747702325415
China,Rice,2100,1.92771938172883,0.518747702325415
China,Wheat,1975,1.48980323507331,0.671229580160491
China,Wheat,1990,1.26737342224293,0.789033431228386
China,Wheat,2005,1.39952427954577,0.714528511305686
China,Wheat,2010,1.58193986772429,0.632135279224334
China,Wheat,2015,1.66992626810218,0.598828834003831
China,Wheat,2019,1.68037356881232,0.595105766098664
China,Wheat,2020,1.68960424742917,0.591854572762561
China,Wheat,2021,1.70366010970296,0.586971541039576
China,Wheat,2025,1.70366010970296,0.586971541039576
China,Wheat,2030,1.70366010970296,0.586971541039576
China,Wheat,2035,1.70366010970296,0.586971541039576
China,Wheat,2040,1.70366010970296,0.586971541039576
China,Wheat,2045,1.70366010970296,0.586971541039576
China,Wheat,2050,1.70366010970296,0.586971541039576
China,Wheat,2055,1.70366010970296,0.586971541039576
China,Wheat,2060,1.70366010970296,0.586971541039576
China,Wheat,2065,1.70366010970296,0.586971541039576
China,Wheat,2070,1.70366010970296,0.586971541039576
China,Wheat,2075,1.70366010970296,0.586971541039576
China,Wheat,2080,1.70366010970296,0.586971541039576
China,Wheat,2085,1.70366010970296,0.586971541039576
China,Wheat,2090,1.70366010970296,0.586971541039576
China,Wheat,2095,1.70366010970296,0.586971541039576
China,Wheat,2100,1.70366010970296,0.586971541039576
Colombia,Corn,1975,1.04254431934695,0.959191836205484
Colombia,Corn,1990,1.1790012494451,0.848175521841607
Colombia,Corn,2005,1.4020277004125,0.71325266947706
Colombia,Corn,2010,1.53695057233919,0.650639010777056
Colombia,Corn,2015,1.64503096170432,0.607891294011853
Colombia,Corn,2019,1.84909601006359,0.540804801133939
Colombia,Corn,2020,1.92406437650023,0.519733129625812
Colombia,Corn,2021,1.92414136834034,0.519712333227649
Colombia,Corn,2025,1.92414136834034,0.519712333227649
Colombia,Corn,2030,1.92414136834034,0.519712333227649
Colombia,Corn,2035,1.92414136834034,0.519712333227649
Colombia,Corn,2040,1.92414136834034,0.519712333227649
Colombia,Corn,2045,1.92414136834034,0.519712333227649
Colombia,Corn,2050,1.92414136834034,0.519712333227649
Colombia,Corn,2055,1.92414136834034,0.519712333227649
Colombia,Corn,2060,1.92414136834034,0.519712333227649
Colombia,Corn,2065,1.92414136834034,0.519712333227649
Colombia,Corn,2070,1.92414136834034,0.519712333227649
Colombia,Corn,2075,1.92414136834034,0.519712333227649
Colombia,Corn,2080,1.92414136834034,0.519712333227649
Colombia,Corn,2085,1.92414136834034,0.519712333227649
Colombia,Corn,2090,1.92414136834034,0.519712333227649
Colombia,Corn,2095,1.92414136834034,0.519712333227649
Colombia,Corn,2100,1.92414136834034,0.519712333227649
Colombia,OtherGrain,1975,1,1
Colombia,OtherGrain,1990,1,1
Colombia,OtherGrain,2005,1.05695469402351,0.946114346863152
Colombia,OtherGrain,2010,1.20461090755174,0.830143570617678
Colombia,OtherGrain,2015,1.36007722291582,0.735252368873685
Colombia,OtherGrain,2019,1.66377609239064,0.601042414645545
Colombia,OtherGrain,2020,1.76791633583839,0.56563762646934
Colombia,OtherGrain,2021,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2025,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2030,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2035,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2040,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2045,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2050,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2055,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2060,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2065,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2070,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2075,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2080,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2085,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2090,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2095,1.77646894810634,0.562914426996299
Colombia,OtherGrain,2100,1.77646894810634,0.562914426996299
Colombia,Rice,1975,1,1
Colombia,Rice,1990,1,1
Colombia,Rice,2005,1.12649938714543,0.887705764788759
Colombia,Rice,2010,1.28603793939373,0.777582036554397
Colombia,Rice,2015,1.42250191184314,0.702986752899541
Colombia,Rice,2019,1.69647990030862,0.589455849030738
Colombia,Rice,2020,1.80933211402767,0.552690129273142
Colombia,Rice,2021,1.81871944964927,0.549837414557173
Colombia,Rice,2025,1.81871944964927,0.549837414557173
Colombia,Rice,2030,1.81871944964927,0.549837414557173
Colombia,Rice,2035,1.81871944964927,0.549837414557173
Colombia,Rice,2040,1.81871944964927,0.549837414557173
Colombia,Rice,2045,1.81871944964927,0.549837414557173
Colombia,Rice,2050,1.81871944964927,0.549837414557173
Colombia,Rice,2055,1.81871944964927,0.549837414557173
Colombia,Rice,2060,1.81871944964927,0.549837414557173
Colombia,Rice,2065,1.81871944964927,0.549837414557173
Colombia,Rice,2070,1.81871944964927,0.549837414557173
Colombia,Rice,2075,1.81871944964927,0.549837414557173
Colombia,Rice,2080,1.81871944964927,0.549837414557173
Colombia,Rice,2085,1.81871944964927,0.549837414557173
Colombia,Rice,2090,1.81871944964927,0.549837414557173
Colombia,Rice,2095,1.81871944964927,0.549837414557173
Colombia,Rice,2100,1.81871944964927,0.549837414557173
Colombia,Wheat,1975,1,1
Colombia,Wheat,1990,1,1
Colombia,Wheat,2005,1.12938954851587,0.88543408367299
Colombia,Wheat,2010,1.29971136494671,0.76940159713153
Colombia,Wheat,2015,1.45753437298484,0.686090166060464
Colombia,Wheat,2019,1.75093333771227,0.571123970548517
Colombia,Wheat,2020,1.87969012417023,0.53200258230938
Colombia,Wheat,2021,1.89205279795825,0.528526477209895
Colombia,Wheat,2025,1.89205279795825,0.528526477209895
Colombia,Wheat,2030,1.89205279795825,0.528526477209895
Colombia,Wheat,2035,1.89205279795825,0.528526477209895
Colombia,Wheat,2040,1.89205279795825,0.528526477209895
Colombia,Wheat,2045,1.89205279795825,0.528526477209895
Colombia,Wheat,2050,1.89205279795825,0.528526477209895
Colombia,Wheat,2055,1.89205279795825,0.528526477209895
Colombia,Wheat,2060,1.89205279795825,0.528526477209895
Colombia,Wheat,2065,1.89205279795825,0.528526477209895
Colombia,Wheat,2070,1.89205279795825,0.528526477209895
Colombia,Wheat,2075,1.89205279795825,0.528526477209895
Colombia,Wheat,2080,1.89205279795825,0.528526477209895
Colombia,Wheat,2085,1.89205279795825,0.528526477209895
Colombia,Wheat,2090,1.89205279795825,0.528526477209895
Colombia,Wheat,2095,1.89205279795825,0.528526477209895
Colombia,Wheat,2100,1.89205279795825,0.528526477209895
EU-12,Corn,1975,1,1
EU-12,Corn,1990,1,1
EU-12,Corn,2005,1,1
EU-12,Corn,2010,1,1
EU-12,Corn,2015,1.00182054536538,0.998182762997027
EU-12,Corn,2019,1.02101810751373,0.979414559488164
EU-12,Corn,2020,1.02912855423547,0.971695903183726
EU-12,Corn,2021,1.02704018710059,0.973671734134452
EU-12,Corn,2025,1.02704018710059,0.973671734134452
EU-12,Corn,2030,1.02704018710059,0.973671734134452
EU-12,Corn,2035,1.02704018710059,0.973671734134452
EU-12,Corn,2040,1.02704018710059,0.973671734134452
EU-12,Corn,2045,1.02704018710059,0.973671734134452
EU-12,Corn,2050,1.02704018710059,0.973671734134452
EU-12,Corn,2055,1.02704018710059,0.973671734134452
EU-12,Corn,2060,1.02704018710059,0.973671734134452
EU-12,Corn,2065,1.02704018710059,0.973671734134452
EU-12,Corn,2070,1.02704018710059,0.973671734134452
EU-12,Corn,2075,1.02704018710059,0.973671734134452
EU-12,Corn,2080,1.02704018710059,0.973671734134452
EU-12,Corn,2085,1.02704018710059,0.973671734134452
EU-12,Corn,2090,1.02704018710059,0.973671734134452
EU-12,Corn,2095,1.02704018710059,0.973671734134452
EU-12,Corn,2100,1.02704018710059,0.973671734134452
EU-12,OtherGrain,1975,1,1
EU-12,OtherGrain,1990,1,1
EU-12,OtherGrain,2005,1,1
EU-12,OtherGrain,2010,1,1
EU-12,OtherGrain,2015,1,1
EU-12,OtherGrain,2019,1.02041098714689,0.979997287951631
EU-12,OtherGrain,2020,1.01022738418721,0.98987615625225
EU-12,OtherGrain,2021,1,1
EU-12,OtherGrain,2025,1,1
EU-12,OtherGrain,2030,1,1
EU-12,OtherGrain,2035,1,1
EU-12,OtherGrain,2040,1,1
EU-12,OtherGrain,2045,1,1
EU-12,OtherGrain,2050,1,1
EU-12,OtherGrain,2055,1,1
EU-12,OtherGrain,2060,1,1
EU-12,OtherGrain,2065,1,1
EU-12,OtherGrain,2070,1,1
EU-12,OtherGrain,2075,1,1
EU-12,OtherGrain,2080,1,1
EU-12,OtherGrain,2085,1,1
EU-12,OtherGrain,2090,1,1
EU-12,OtherGrain,2095,1,1
EU-12,OtherGrain,2100,1,1
EU-12,Rice,1975,1,1
EU-12,Rice,1990,1,1
EU-12,Rice,2005,1,1
EU-12,Rice,2010,1,1
EU-12,Rice,2015,1,1
EU-12,Rice,2019,1,1
EU-12,Rice,2020,1,1
EU-12,Rice,2021,1,1
EU-12,Rice,2025,1,1
EU-12,Rice,2030,1,1
EU-12,Rice,2035,1,1
EU-12,Rice,2040,1,1
EU-12,Rice,2045,1,1
EU-12,Rice,2050,1,1
EU-12,Rice,2055,1,1
EU-12,Rice,2060,1,1
EU-12,Rice,2065,1,1
EU-12,Rice,2070,1,1
EU-12,Rice,2075,1,1
EU-12,Rice,2080,1,1
EU-12,Rice,2085,1,1
EU-12,Rice,2090,1,1
EU-12,Rice,2095,1,1
EU-12,Rice,2100,1,1
EU-12,Wheat,1975,1,1
EU-12,Wheat,1990,1,1
EU-12,Wheat,2005,1,1
EU-12,Wheat,2010,1,1
EU-12,Wheat,2015,1,1
EU-12,Wheat,2019,1.01894264031626,0.981409512599867
EU-12,Wheat,2020,1.01771643153913,0.982591976517132
EU-12,Wheat,2021,1.01008601022868,0.990014701593184
EU-12,Wheat,2025,1.01008601022868,0.990014701593184
EU-12,Wheat,2030,1.01008601022868,0.990014701593184
EU-12,Wheat,2035,1.01008601022868,0.990014701593184
EU-12,Wheat,2040,1.01008601022868,0.990014701593184
EU-12,Wheat,2045,1.01008601022868,0.990014701593184
EU-12,Wheat,2050,1.01008601022868,0.990014701593184
EU-12,Wheat,2055,1.01008601022868,0.990014701593184
EU-12,Wheat,2060,1.01008601022868,0.990014701593184
EU-12,Wheat,2065,1.01008601022868,0.990014701593184
EU-12,Wheat,2070,1.01008601022868,0.990014701593184
EU-12,Wheat,2075,1.01008601022868,0.990014701593184
EU-12,Wheat,2080,1.01008601022868,0.990014701593184
EU-12,Wheat,2085,1.01008601022868,0.990014701593184
EU-12,Wheat,2090,1.01008601022868,0.990014701593184
EU-12,Wheat,2095,1.01008601022868,0.990014701593184
EU-12,Wheat,2100,1.01008601022868,0.990014701593184
EU-15,Corn,1975,1,1
EU-15,Corn,1990,1.03216161296166,0.968840525981801
EU-15,Corn,2005,1.06694937492085,0.937251591786329
EU-15,Corn,2010,1.07235620624316,0.93252595935762
EU-15,Corn,2015,1.1012747661052,0.908038602878945
EU-15,Corn,2019,1.09957980547762,0.909438309996642
EU-15,Corn,2020,1.09824469657666,0.910543891645548
EU-15,Corn,2021,1.09858559144903,0.910261346756795
EU-15,Corn,2025,1.09858559144903,0.910261346756795
EU-15,Corn,2030,1.09858559144903,0.910261346756795
EU-15,Corn,2035,1.09858559144903,0.910261346756795
EU-15,Corn,2040,1.09858559144903,0.910261346756795
EU-15,Corn,2045,1.09858559144903,0.910261346756795
EU-15,Corn,2050,1.09858559144903,0.910261346756795
EU-15,Corn,2055,1.09858559144903,0.910261346756795
EU-15,Corn,2060,1.09858559144903,0.910261346756795
EU-15,Corn,2065,1.09858559144903,0.910261346756795
EU-15,Corn,2070,1.09858559144903,0.910261346756795
EU-15,Corn,2075,1.09858559144903,0.910261346756795
EU-15,Corn,2080,1.09858559144903,0.910261346756795
EU-15,Corn,2085,1.09858559144903,0.910261346756795
EU-15,Corn,2090,1.09858559144903,0.910261346756795
EU-15,Corn,2095,1.09858559144903,0.910261346756795
EU-15,Corn,2100,1.09858559144903,0.910261346756795
EU-15,OtherGrain,1975,1,1
EU-15,OtherGrain,1990,1,1
EU-15,OtherGrain,2005,1,1
EU-15,OtherGrain,2010,1,1
EU-15,OtherGrain,2015,1.00661786665388,0.993425641573521
EU-15,OtherGrain,2019,1.01252962352832,0.987625425234813
EU-15,OtherGrain,2020,1.01010898562436,0.989992183251283
EU-15,OtherGrain,2021,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2025,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2030,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2035,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2040,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2045,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2050,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2055,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2060,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2065,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2070,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2075,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2080,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2085,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2090,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2095,1.00990884492026,0.990188376931142
EU-15,OtherGrain,2100,1.00990884492026,0.990188376931142
EU-15,Rice,1975,1,1
EU-15,Rice,1990,1.06878420007649,0.93564257399055
EU-15,Rice,2005,1.16749260591726,0.856536473919962
EU-15,Rice,2010,1.17575821173373,0.850515003867532
EU-15,Rice,2015,1.23917404195933,0.806989144494056
EU-15,Rice,2019,1.26661852000149,0.78950369366052
EU-15,Rice,2020,1.26853593919232,0.788310341949556
EU-15,Rice,2021,1.26933986667615,0.787811071134612
EU-15,Rice,2025,1.26933986667615,0.787811071134612
EU-15,Rice,2030,1.26933986667615,0.787811071134612
EU-15,Rice,2035,1.26933986667615,0.787811071134612
EU-15,Rice,2040,1.26933986667615,0.787811071134612
EU-15,Rice,2045,1.26933986667615,0.787811071134612
EU-15,Rice,2050,1.26933986667615,0.787811071134612
EU-15,Rice,2055,1.26933986667615,0.787811071134612
EU-15,Rice,2060,1.26933986667615,0.787811071134612
EU-15,Rice,2065,1.26933986667615,0.787811071134612
EU-15,Rice,2070,1.26933986667615,0.787811071134612
EU-15,Rice,2075,1.26933986667615,0.787811071134612
EU-15,Rice,2080,1.26933986667615,0.787811071134612
EU-15,Rice,2085,1.26933986667615,0.787811071134612
EU-15,Rice,2090,1.26933986667615,0.787811071134612
EU-15,Rice,2095,1.26933986667615,0.787811071134612
EU-15,Rice,2100,1.26933986667615,0.787811071134612
EU-15,Wheat,1975,1,1
EU-15,Wheat,1990,1.03906667389999,0.962402149081194
EU-15,Wheat,2005,1.06954541313018,0.934976661788819
EU-15,Wheat,2010,1.06580416992187,0.938258667230871
EU-15,Wheat,2015,1.08784068129256,0.919252255589313
EU-15,Wheat,2019,1.08668961040128,0.920225969245012
EU-15,Wheat,2020,1.08421667915601,0.922324862940161
EU-15,Wheat,2021,1.08440221536545,0.92216705741697
EU-15,Wheat,2025,1.08440221536545,0.92216705741697
EU-15,Wheat,2030,1.08440221536545,0.92216705741697
EU-15,Wheat,2035,1.08440221536545,0.92216705741697
EU-15,Wheat,2040,1.08440221536545,0.92216705741697
EU-15,Wheat,2045,1.08440221536545,0.92216705741697
EU-15,Wheat,2050,1.08440221536545,0.92216705741697
EU-15,Wheat,2055,1.08440221536545,0.92216705741697
EU-15,Wheat,2060,1.08440221536545,0.92216705741697
EU-15,Wheat,2065,1.08440221536545,0.92216705741697
EU-15,Wheat,2070,1.08440221536545,0.92216705741697
EU-15,Wheat,2075,1.08440221536545,0.92216705741697
EU-15,Wheat,2080,1.08440221536545,0.92216705741697
EU-15,Wheat,2085,1.08440221536545,0.92216705741697
EU-15,Wheat,2090,1.08440221536545,0.92216705741697
EU-15,Wheat,2095,1.08440221536545,0.92216705741697
EU-15,Wheat,2100,1.08440221536545,0.92216705741697
Ukraine,Corn,1975,1,1
Ukraine,Corn,1990,1,1
Ukraine,Corn,2005,1,1
Ukraine,Corn,2010,1,1
Ukraine,Corn,2015,1,1
Ukraine,Corn,2019,1,1
Ukraine,Corn,2020,1,1
Ukraine,Corn,2021,1,1
Ukraine,Corn,2025,1,1
Ukraine,Corn,2030,1,1
