# wood fuel - industrial roundwood ratio
# Source: extra_scripts/Derive_WoodFuel_Based_on_Forest_Residue.R
GCAM_region_ID,year,Industrial roundwood,Wood fuel,Ratio_WoodFuel_IndRoundwood,region
9,1997,4574999.66666667,43193226.3333333,9.44114305582099,Central America and Caribbean
9,1998,4467033.33333333,43141789.6666667,9.65781682100723,Central America and Caribbean
9,1999,4378700,42904399,9.79843309658118,Central America and Caribbean
9,2000,4581756.66666667,42631533.6666667,9.30462631872637,Central America and Caribbean
9,2001,4747111,43256847,9.11224679599866,Central America and Caribbean
9,2002,4634111,43759341.3333333,9.44287724945159,Central America and Caribbean
9,2003,4541935,44299418.6666667,9.75342418301157,Central America and Caribbean
9,2004,4584794,44508258.3333333,9.70779894000327,Central America and Caribbean
9,2005,4769397.33333333,44984912.6666667,9.43199098809968,Central America and Caribbean
9,2006,4957895.33333333,45319969.6666667,9.14096942748422,Central America and Caribbean
9,2007,4913690,45584769.6666667,9.27709514980934,Central America and Caribbean
9,2008,4831441.33333333,45915089.3333333,9.50339374226766,Central America and Caribbean
9,2009,4708581.33333333,46191992,9.81017183944435,Central America and Caribbean
9,2010,4818829.33333333,46496651.3333333,9.64895166792931,Central America and Caribbean
9,2011,4811111.33333333,46626050.3333333,9.69132641148608,Central America and Caribbean
9,2012,4875559.33333333,46938403,9.62728577192989,Central America and Caribbean
9,2013,4858532,47263803.6666667,9.72800089958585,Central America and Caribbean
9,2014,5007289,47601639.6666667,9.50646940223875,Central America and Caribbean
9,2015,5032923.66666667,47908479,9.51901562054289,Central America and Caribbean
9,2016,5202755.33333333,48183835,9.26121485884467,Central America and Caribbean
9,2017,5354124,48427194.3333333,9.04483989039726,Central America and Caribbean
9,2018,5442533.66666667,48681460.6666667,8.94463197624685,Central America and Caribbean
9,2019,5319019.33333333,48946579.6666667,9.20218119154546,Central America and Caribbean
9,2020,5234553.33333333,49233238,9.40543249153382,Central America and Caribbean
9,2021,5178887,49536425,9.56507160708469,Central America and Caribbean
9,2022,5199211.5,49695178,9.55821435615766,Central America and Caribbean
10,1973,845000,2014356.44284739,2.38385377851762,Central Asia
10,1974,856000,2024985.29979509,2.3656370324709,Central Asia
10,1975,872333.333333333,2045288.75756046,2.34461836938532,Central Asia
10,1976,927666.666666667,2112662.25165563,2.27739373157272,Central Asia
10,1977,986000,2183209.41605045,2.21420833270836,Central Asia
10,1978,1076333.33333333,2300698.69034538,2.13753362373371,Central Asia
10,1979,1114000,2349407.37880993,2.10898328438952,Central Asia
10,1980,1157666.66666667,2419946.11904691,2.0903652050506,Central Asia
10,1981,1448666.66666667,2368602.5005197,1.6350224347812,Central Asia
10,1982,1482333.33333333,2131792.03912135,1.43813270010435,Central Asia
10,1983,1475333.33333333,1860027.32159297,1.26075055688633,Central Asia
10,1984,1208000,1677667.83476376,1.38879787646006,Central Asia
10,1985,1217666.66666667,1685436.27436423,1.38415242898787,Central Asia
10,1986,1230666.66666667,1697741.59316564,1.37953000528086,Central Asia
10,1987,1161666.66666667,1632374.66219226,1.40520057003638,Central Asia
10,1988,1083000,1577143.10179273,1.45627248549652,Central Asia
10,1989,951000,1468153.38698661,1.54379956570621,Central Asia
10,1990,818666.666666667,1305486.72031994,1.59464990267094,Central Asia
10,1991,680000,1079768.92465774,1.58789547743785,Central Asia
10,1992,612666.666666667,856384.462328869,1.39779836071089,Central Asia
10,1993,583000,732000,1.25557461406518,Central Asia
10,1994,530333.333333333,683066.666666667,1.2879949717159,Central Asia
10,1995,477333.333333333,674800,1.41368715083799,Central Asia
10,1996,447533.333333333,687200,1.53552807984508,Central Asia
10,1997,482166.666666667,669559,1.3886463878327,Central Asia
10,1998,579766.666666667,753185.666666667,1.29911861093543,Central Asia
10,1999,564950,1005185.66666667,1.77924713101454,Central Asia
10,2000,494553.333333333,1313426.66666667,2.6557836701131,Central Asia
10,2001,352353.333333333,1502633.33333333,4.26456397933892,Central Asia
10,2002,315236.666666667,1467466.66666667,4.65512683592222,Central Asia
10,2003,356866.666666667,1459533.33333333,4.08985615542686,Central Asia
10,2004,549666.666666667,1477700,2.6883565797453,Central Asia
10,2005,548188,1526268.33333333,2.78420602664293,Central Asia
10,2006,520490,1585135,3.0454667716959,Central Asia
10,2007,348792,2087368.33333333,5.98456482182313,Central Asia
10,2008,334872.666666667,2718538.66666667,8.11812649186059,Central Asia
10,2009,291239.333333333,3372659,11.5803691809028,Central Asia
10,2010,249606,3692403.66666667,14.7929283217017,Central Asia
10,2011,280406.333333333,3695360.66666667,13.1785920194385,Central Asia
10,2012,338527,3612171.66666667,10.6702616531818,Central Asia
10,2013,381835,4575189.33333333,11.9821109467004,Central Asia
10,2014,401480,5774561,14.3831847165488,Central Asia
10,2015,404955.333333333,6955332,17.1755535178365,Central Asia
10,2016,427475.666666667,6978526.66666667,16.3249682048179,Central Asia
10,2017,464021,6949610.66666667,14.9769313601468,Central Asia
10,2018,503330,6938866,13.785917787535,Central Asia
10,2019,542589.333333333,6983331.33333333,12.8703807913658,Central Asia
10,2020,595025.666666667,6744035.33333333,11.3340242465731,Central Asia
10,2021,640017,6484749,10.1321511772344,Central Asia
10,2022,677591,6177040,9.11617775324643,Central Asia
11,1973,46185000,314158379,6.80217341128072,China
11,1974,52682333.3333333,315922803.666667,5.99675040336103,China
11,1975,60619000,322693606.666667,5.32330798374547,China
11,1976,67726002.6666667,326279733.666667,4.8176434577506,China
11,1977,69965674.6666667,327024413.666667,4.67406932363176,China
11,1978,72927674.6666667,323358427,4.43396047492241,China
11,1979,75489677.3333333,319164387,4.22792093269512,China
11,1980,76121674.6666667,317670666,4.17319597067544,China
11,1981,76162682.6666667,316045892,4.14961607094652,China
11,1982,76862349.3333333,314016929.333333,4.08544537158913,China
11,1983,81906688,309238428,3.77549667250616,China
11,1984,87280349.3333333,303350927,3.47559249380945,China
11,1985,92433344,298122789.666667,3.22527322679862,China
11,1986,94974005.3333333,293968195,3.09524899964206,China
11,1987,96257341.3333333,290355944.666667,3.0164550635279,China
11,1988,96252010.6666667,287780039,2.98986002481153,China
11,1989,93795344,286747856.666667,3.0571651474157,China
11,1990,91011338.6666667,285655924.333333,3.13868500912355,China
11,1991,89615338.6666667,281278212,3.13872843851255,China
11,1992,92012008,273778542.666667,2.97546536172395,China
11,1993,95106341.3333333,265143145.333333,2.78785979584733,China
11,1994,98052338.6666667,257480586.333333,2.62595048557332,China
11,1995,101382333.333333,251070628,2.47647316593621,China
11,1996,103937000,245762732.666667,2.36453556160623,China
11,1997,105872666.666667,240879553.333333,2.27518169625147,China
11,1998,103087000,236292210.666667,2.29216303381286,China
11,1999,99545333.3333333,231842367,2.32901291538863,China
11,2000,95020000,227616855,2.39546258682383,China
11,2001,92606666.6666667,223437729.333333,2.41276073716795,China
11,2002,92153333.3333333,219306625,2.37980132749765,China
11,2003,92553333.3333333,215254187,2.32573132968379,China
11,2004,93200000,211278912.666667,2.2669411230329,China
11,2005,93200000,207370770.333333,2.22500826537911,China
11,2006,95609666.6666667,203528806.666667,2.12874716294377,China
11,2007,105713000,199751267.333333,1.88956199647473,China
11,2008,123342333.333333,196045824,1.58944474862645,China
11,2009,143316666.666667,192410813,1.34255713222468,China
11,2010,155302333.333333,188880150.333333,1.21620935293954,China
11,2011,159306666.666667,185450805,1.16411201665551,China
11,2012,161596000,182120116.333333,1.12700881416207,China
11,2013,162114666.666667,178850759.333333,1.10323614149655,China
11,2014,158492333.333333,175641599,1.10820249349601,China
11,2015,157076000,172449526,1.09787316967583,China
11,2016,157307333.333333,169274819.333333,1.07607710172444,China
11,2017,164777666.666667,166117741.333333,1.00813262315079,China
11,2018,159578000,163020532.666667,1.02157272723475,China
11,2019,161140000,159982052.666667,0.992814029208556,China
11,2020,159887333.333333,157011851,0.982015571381514,China
11,2021,166059000,154108402.333333,0.928034026059011,China
11,2022,165887000,152671430,0.920333901993526,China
12,1973,79399388.7970008,18219831.6671332,0.229470679096983,EU-12
12,1974,80190315.9669088,17984965.0515513,0.224278515861853,EU-12
12,1975,81258246.9460654,17693040.8384087,0.217738401988322,EU-12
12,1976,81717431.252189,17492152.008556,0.214056557340542,EU-12
12,1977,81826692.914148,17300883.6932513,0.211433250900208,EU-12
12,1978,81001018.9303125,16642052.4970732,0.205454853739442,EU-12
12,1979,80246795.3749764,16496529.6563683,0.205572441606963,EU-12
12,1980,79793075.1049163,17141178.2900393,0.21482037466912,EU-12
12,1981,81695855.6561752,18295009.5873192,0.223940485602055,EU-12
12,1982,84061620.66287,18968962.7212799,0.225655448606626,EU-12
12,1983,86419857.8561952,19071564.4374971,0.220684978089558,EU-12
12,1984,86815379.6808134,19380936.5044967,0.22324312323177,EU-12
12,1985,85904744.1968209,20087589.8567836,0.233835628574365,EU-12
12,1986,84385084.5298825,20121513.4582172,0.23844869706911,EU-12
12,1987,83086607.5559269,19400121.7014808,0.233492764624218,EU-12
12,1988,81895355.7998201,18004361.4892665,0.219845940144338,EU-12
12,1989,78386271.7960659,16971099.8611776,0.216506021683625,EU-12
12,1990,73121029.1980306,16474830.2716997,0.225309058862965,EU-12
12,1991,63653116.9276523,15864378.8853535,0.249231768231944,EU-12
12,1992,57238758.577546,15029290.9372961,0.262571923479695,EU-12
12,1993,55308833.3333333,13958066.6666667,0.252365957215996,EU-12
12,1994,60086566.6666667,12826966.6666667,0.21347478110748,EU-12
12,1995,63769900,13016466.6666667,0.204116153023082,EU-12
12,1996,66363333.3333333,13980466.6666667,0.210665528153097,EU-12
12,1997,68105098,15103749.3333333,0.22177120034881,EU-12
12,1998,73510324.3333333,15451729,0.210198079523279,EU-12
12,1999,79624041,15622335.6666667,0.19620124111343,EU-12
12,2000,83833859.6666667,15900636.3333333,0.189668427489276,EU-12
12,2001,87143970,16403993.3333333,0.18824014252889,EU-12
12,2002,89331223,16749380.3333333,0.187497492711292,EU-12
12,2003,92373853.3333333,17435926,0.188753910016962,EU-12
12,2004,92948400,17763588.6666667,0.191112366287818,EU-12
12,2005,92272855,18580461,0.201364323234607,EU-12
12,2006,93121954,18983443,0.203855720209651,EU-12
12,2007,91422248.6666667,19624399.3333333,0.214656712337995,EU-12
12,2008,89136273.6666667,20240034.3333333,0.227068436908444,EU-12
12,2009,88347291.6666667,21488063.6666667,0.243222664343134,EU-12
12,2010,91034733,23063511,0.253348477443219,EU-12
12,2011,94797082,24313188.3333333,0.256476125850934,EU-12
12,2012,95139711,25546786.3333333,0.26851864552472,EU-12
12,2013,96897711.3333333,25973853.6666667,0.268054356591718,EU-12
12,2014,98662332.6666667,26249369.3333333,0.266052591945272,EU-12
12,2015,101975808.666667,26497902,0.259844980358185,EU-12
12,2016,104312946.666667,27482394.3333333,0.263461010464537,EU-12
12,2017,109545973.333333,29024435.3333333,0.264952096824371,EU-12
12,2018,113708013.666667,30758933.3333333,0.27050805252392,EU-12
12,2019,115616495.666667,32307590.6666667,0.279437553269323,EU-12
12,2020,115223339.666667,32409263.6666667,0.28127342741865,EU-12
12,2021,112724868,32844396.3333333,0.291367795909358,EU-12
12,2022,112398342.5,32608964.5,0.290119620758642,EU-12
13,1973,201842516,33420500,0.165577107649609,EU-15
13,1974,194400677.333333,32739000,0.168409907049158,EU-15
13,1975,188366008,31914000,0.169425472986612,EU-15
13,1976,181509002.666667,30837333.3333333,0.169894235989852,EU-15
13,1977,184036669.333333,30101333.3333333,0.16356160672965,EU-15
13,1978,190082333.333333,29836666.6666667,0.156967068656214,EU-15
13,1979,197021666.666667,30743666.6666667,0.156042059671948,EU-15
13,1980,200291338.666667,31928333.3333333,0.159409455974878,EU-15
13,1981,197664341.333333,32581333.3333333,0.164831618659986,EU-15
13,1982,194897008,32833666.6666667,0.168466755870704,EU-15
13,1983,195845338.666667,33064000,0.168827097060889,EU-15
13,1984,198238002.666667,33792333.3333333,0.170463447365107,EU-15
13,1985,200914669.333333,34383000,0.171132352426472,EU-15
13,1986,203158336,34673666.6666667,0.170673118068198,EU-15
13,1987,208563338.666667,40764503.3333333,0.195453829968097,EU-15
13,1988,218468677.333333,47296283.3333333,0.216489997150347,EU-15
13,1989,236520408,55651483.3333333,0.23529252212914,EU-15
13,1990,229597005.333333,58357546.6666667,0.254173814601554,EU-15
13,1991,216657733,61381866.6666667,0.283312604709414,EU-15
13,1992,194434832.666667,62753766.6666667,0.322749611301643,EU-15
13,1993,201262398.666667,63218833.3333333,0.314111496991732,EU-15
13,1994,212455399,63795266.6666667,0.300276043663483,EU-15
13,1995,219078866,65693966.6666667,0.299864463725436,EU-15
13,1996,222378100.333333,67947433.3333333,0.305549122109972,EU-15
13,1997,222884288,68643572.3333333,0.307978516338188,EU-15
13,1998,227792021.333333,67990272.3333333,0.298475214080662,EU-15
13,1999,236763616,67360803.3333333,0.284506565963806,EU-15
13,2000,237877441.666667,68850492.3333333,0.289436828691862,EU-15
13,2001,239575752,68985049.3333333,0.287946708952972,EU-15
13,2002,235326211,70342606.6666667,0.298915307256898,EU-15
13,2003,240339456.333333,70981155.3333333,0.295337088700441,EU-15
13,2004,256343464,72850512.6666667,0.284191028434673,EU-15
13,2005,259929928.333333,74108186.6666667,0.285108325700881,EU-15
13,2006,272856093,73767617.6666667,0.270353565704199,EU-15
13,2007,262301470,75918119.3333333,0.289430781052555,EU-15
13,2008,251179089.333333,77045357.6666667,0.306734759932272,EU-15
13,2009,236659033.666667,83806858.3333333,0.354124907191901,EU-15
13,2010,235338212.333333,85762048.3333333,0.364420412150747,EU-15
13,2011,240942079,90256036,0.374596402482275,EU-15
13,2012,239675978,91372897.3333333,0.381235107897769,EU-15
13,2013,239458373,92079882,0.384533983282347,EU-15
13,2014,243716982.333333,92191506.3333333,0.378272804179244,EU-15
13,2015,247754905.333333,90478102.6666667,0.365191972869058,EU-15
13,2016,250636316.666667,91120794.3333333,0.363557825718127,EU-15
13,2017,258340248.666667,90184221.6666667,0.349090868078517,EU-15
13,2018,265586519.333333,89632221.6666667,0.33748784347812,EU-15
13,2019,268635015.666667,88591454,0.329783717063631,EU-15
13,2020,271602539.666667,90379720,0.332764635083757,EU-15
13,2021,272339470.666667,92385114.3333333,0.339227781074779,EU-15
13,2022,276917891.5,95348649.5,0.344321015097719,EU-15
14,1973,24049317.9386288,2658169.80327605,0.110529945591779,Europe_Eastern
14,1974,24284009.7474597,2637637.29736839,0.108616218029821,Europe_Eastern
14,1975,24225996.041906,2626054.85813843,0.108398220390852,Europe_Eastern
14,1976,24022948.072468,2582883.9482813,0.107517359671666,Europe_Eastern
14,1977,23250310.9939572,2536554.19136146,0.109097645705501,Europe_Eastern
14,1978,22559420.5005449,2491277.38346252,0.110431798698125,Europe_Eastern
14,1979,22076851.9498027,2472324.30108622,0.111987175830489,Europe_Eastern
14,1980,21910721.7929898,2504965.72073429,0.114326024692429,Europe_Eastern
14,1981,21823701.2346592,2559719.06982138,0.117290785934889,Europe_Eastern
14,1982,21763050.5424894,2574460.35611406,0.118295013425979,Europe_Eastern
14,1983,21908084.8063737,2618684.21499209,0.119530494707152,Europe_Eastern
14,1984,22134865.6553564,2655537.43072378,0.11997079503761,Europe_Eastern
14,1985,22604249.2730182,2659749.2268074,0.117665895234231,Europe_Eastern
14,1986,23036715.0780549,2672384.61505827,0.116005455031391,Europe_Eastern
14,1987,23673547.3458377,2612366.52086665,0.110349601718053,Europe_Eastern
14,1988,23993941.2196912,2616578.31695028,0.10905162653324,Europe_Eastern
14,1989,24154797.4032719,2561824.96786319,0.106058640239979,Europe_Eastern
14,1990,23362382.9251405,2561824.96786319,0.109655978847362,Europe_Eastern
14,1991,18854344.2929472,2030149.97857546,0.10767544853495,Europe_Eastern
14,1992,13889024.154062,1500608.32262106,0.108042746990414,Europe_Eastern
14,1993,9718100,978166.666666667,0.100654105912335,Europe_Eastern
14,1994,10743611,1663266.66666667,0.154814490832427,Europe_Eastern
14,1995,14106811,2330033.33333333,0.165170805317611,Europe_Eastern
14,1996,18051977.6666667,2972466.66666667,0.164661552410149,Europe_Eastern
14,1997,17397266.6666667,2945600,0.16931395353293,Europe_Eastern
14,1998,14830810,3008433.33333333,0.202850237669644,Europe_Eastern
14,1999,11493520,3776733.33333333,0.328596751328865,Europe_Eastern
14,2000,11388053.3333333,4547500,0.399321979524742,Europe_Eastern
14,2001,11145443.3333333,6377900,0.572242826889195,Europe_Eastern
14,2002,11507466.6666667,7800866.66666667,0.677896090654184,Europe_Eastern
14,2003,12334233.3333333,9359866.66666667,0.758852732368178,Europe_Eastern
14,2004,13328200,9723133.33333333,0.729515863607489,Europe_Eastern
14,2005,14057200,10098266.6666667,0.71836970852422,Europe_Eastern
14,2006,14360600,10512566.6666667,0.732042300925217,Europe_Eastern
14,2007,14666600,10989466.6666667,0.749285224023746,Europe_Eastern
14,2008,14193200,10929933.3333333,0.770082386870708,Europe_Eastern
14,2009,14470900,10942033.3333333,0.75614048423618,Europe_Eastern
14,2010,14899733.3333333,11257900,0.755577281025164,Europe_Eastern
14,2011,16754666.6666667,13639633.3333333,0.814079659398377,Europe_Eastern
14,2012,17877900,16189566.6666667,0.905563106778015,Europe_Eastern
14,2013,19020900,18738870,0.985172625900983,Europe_Eastern
14,2014,19364766.6666667,19441863.3333333,1.00398128559945,Europe_Eastern
14,2015,19973433.6666667,19789746.6666667,0.99080343404817,Europe_Eastern
14,2016,20617405.3333333,20705925,1.00429344358495,Europe_Eastern
14,2017,22522972,22239280,0.987404326569336,Europe_Eastern
14,2018,24010038.3333333,22550178.3333333,0.939197931309703,Europe_Eastern
14,2019,25532463.3333333,21395378.3333333,0.8379676513782,Europe_Eastern
14,2020,25528626.6666667,19690963.3333333,0.771328735793073,Europe_Eastern
14,2021,25515190,19553881.6666667,0.766362377339407,Europe_Eastern
14,2022,25256190,19804150,0.784130543838956,Europe_Eastern
15,1973,14480209.4533544,16277022.1602232,1.12408748040951,Europe_Non_EU
15,1974,14431099.0701001,16542655.7991232,1.14631988310564,Europe_Non_EU
15,1975,14500911.1324448,17855157.9912316,1.2313128346316,Europe_Non_EU
15,1976,14667094.1382426,18837625.3487445,1.28434611322414,Europe_Non_EU
15,1977,15085152.680521,19168538.9132456,1.27068908874866,Europe_Non_EU
15,1978,15323221.0676907,19241326.4514415,1.25569724318683,Europe_Non_EU
15,1979,14793549.6197575,19697416.2880298,1.33148681650568,Europe_Non_EU
15,1980,14578215.8722988,20271411.5318188,1.39052760018036,Europe_Non_EU
15,1981,14745883.2166253,20276423.7279128,1.37505657884583,Europe_Non_EU
15,1982,14926455.632106,20093992.5601169,1.34619986521755,Europe_Non_EU
15,1983,14929694.1683608,19805690.0757274,1.32659717288113,Europe_Non_EU
15,1984,14750555.6057526,18264372.9241398,1.23821592977941,Europe_Non_EU
15,1985,15347057.9963858,16872097.2764714,1.09937013859234,Europe_Non_EU
15,1986,15310239.2327385,15730106.7888933,1.02742397096297,Europe_Non_EU
15,1987,15302923.2738499,15676032.9214827,1.0243815930431,Europe_Non_EU
15,1988,14683207.7780288,15354004.1716487,1.04568459452189,Europe_Non_EU
15,1989,14076867.8939839,14955588.9730304,1.0624230535986,Europe_Non_EU
15,1990,13206871.8846472,14519125.229175,1.09936140487992,Europe_Non_EU
15,1991,12453442.2106769,13574247.0041185,1.08999959806138,Europe_Non_EU
15,1992,12232344.7594308,13161072.0074399,1.07592389409178,Europe_Non_EU
15,1993,12363833.3333333,12119833.3333333,0.980265020287667,Europe_Non_EU
15,1994,13034000,12060333.3333333,0.925297938724362,Europe_Non_EU
15,1995,13449166.6666667,11936166.6666667,0.887502323564037,Europe_Non_EU
15,1996,14711833.3333333,12460500,0.846971258963873,Europe_Non_EU
15,1997,15645860,12462943.3333333,0.7965649272928,Europe_Non_EU
15,1998,16813693.3333333,11800210,0.701821412229873,Europe_Non_EU
15,1999,17470026.6666667,11043476.6666667,0.632138512286186,Europe_Non_EU
15,2000,17505966.6666667,10048766.6666667,0.574019524771554,Europe_Non_EU
15,2001,18014166.6666667,9585066.66666667,0.532084933154462,Europe_Non_EU
15,2002,17880028.6666667,9477633.33333333,0.530068128526118,Europe_Non_EU
15,2003,18331295.3333333,9987066.66666667,0.544809653931348,Europe_Non_EU
15,2004,18222495.3333333,10214000,0.560515989339623,Europe_Non_EU
15,2005,18949866.6666667,10512333.3333333,0.554744448509752,Europe_Non_EU
15,2006,19936800,10121666.6666667,0.507687626232227,Europe_Non_EU
15,2007,21487066.6666667,10042333.3333333,0.467366415766383,Europe_Non_EU
15,2008,21944510.3333333,9733333.33333333,0.443542972045659,Europe_Non_EU
15,2009,22607510.6666667,11664333.3333333,0.515949478264834,Europe_Non_EU
15,2010,23190511,13800000,0.595070975365743,Europe_Non_EU
15,2011,24782001,15757000,0.635824363012494,Europe_Non_EU
15,2012,25440337.3333333,15940666.6666667,0.626590223934662,Europe_Non_EU
15,2013,26003700,15878570.3333333,0.610627346621186,Europe_Non_EU
15,2014,26633093,16162840.6666667,0.606870582649438,Europe_Non_EU
15,2015,27803515.6666667,16861355.3333333,0.606446880152938,Europe_Non_EU
15,2016,28066389,17629551.6666667,0.628137508771316,Europe_Non_EU
15,2017,29165899.3333333,17878383.6666667,0.612989281158003,Europe_Non_EU
15,2018,30074937.6666667,17800312,0.59186529984828,Europe_Non_EU
15,2019,31669357.3333333,17450851,0.551032684885975,Europe_Non_EU
15,2020,34328741.6666667,16865549,0.491295287306628,Europe_Non_EU
15,2021,36422301.6666667,16739215.6666667,0.459586981071716,Europe_Non_EU
15,2022,38649968.5,16493365,0.426736829035191,Europe_Non_EU
16,1973,11835000,1306500,0.110392902408112,European Free Trade Association
16,1974,11994000,1299000,0.108304152076038,European Free Trade Association
16,1975,12077000,1286000,0.106483398194916,European Free Trade Association
16,1976,11401666.6666667,1217666.66666667,0.106797251863763,European Free Trade Association
16,1977,10936666.6666667,1191666.66666667,0.108960682718683,European Free Trade Association
16,1978,10948000,1236000,0.112897332846182,European Free Trade Association
16,1979,11477666.6666667,1352333.33333333,0.117823018615863,European Free Trade Association
16,1980,12244666.6666667,1522333.33333333,0.124326237273371,European Free Trade Association
16,1981,12451666.6666667,1663333.33333333,0.133583188328202,European Free Trade Association
16,1982,12378333.3333333,1711333.33333333,0.138252322606705,European Free Trade Association
16,1983,12389333.3333333,1695666.66666667,0.136865045200172,European Free Trade Association
16,1984,12392333.3333333,1685000,0.135971164967587,European Free Trade Association
16,1985,12698000,1729333.33333333,0.13618942615635,European Free Trade Association
16,1986,12683666.6666667,1774000,0.139864918136186,European Free Trade Association
16,1987,13273333.3333333,1811333.33333333,0.13646408839779,European Free Trade Association
16,1988,13789333.3333333,1787666.66666667,0.129641268613421,European Free Trade Association
16,1989,14837666.6666667,1786000,0.120369330308,European Free Trade Association
16,1990,14969333.3333333,1749666.66666667,0.116883406074641,European Free Trade Association
16,1991,14479666.6666667,1765666.66666667,0.121941112824881,European Free Trade Association
16,1992,13307000,1597333.33333333,0.120037073219609,European Free Trade Association
16,1993,12623666.6666667,1466666.66666667,0.116183887407251,European Free Trade Association
16,1994,12485333.3333333,1309333.33333333,0.104869713797522,European Free Trade Association
16,1995,11932333.3333333,1319666.66666667,0.110595859988267,European Free Trade Association
16,1996,11761000,1291333.33333333,0.109797919678032,European Free Trade Association
16,1997,11311033.3333333,1290933.33333333,0.114130450798778,European Free Trade Association
16,1998,11407811,1416655.66666667,0.124182953825819,European Free Trade Association
16,1999,12577074.3333333,1771869.66666667,0.140880909161094,European Free Trade Association
16,2000,13006221,2082592,0.160122759716293,European Free Trade Association
16,2001,12866406.3333333,2243492.66666667,0.174368243046576,European Free Trade Association
16,2002,11503196.6666667,2280667.66666667,0.198263815942177,European Free Trade Association
16,2003,11140683.3333333,2395067.66666667,0.214983910322676,European Free Trade Association
16,2004,11638980.3333333,2477846.33333333,0.212892045726457,European Free Trade Association
16,2005,11825253,2984807,0.252409567896771,European Free Trade Association
16,2006,12214235,3287000,0.269112228477674,European Free Trade Association
16,2007,11980241,3630385,0.303031049208442,European Free Trade Association
16,2008,11429894,3544179,0.310079778517631,European Free Trade Association
16,2009,11179518.3333333,3593363.33333333,0.321423806124026,European Free Trade Association
16,2010,11179207,3553456.66666667,0.317863035067395,European Free Trade Association
16,2011,11797538,3484235,0.295335772599334,European Free Trade Association
16,2012,11858102,3739929.66666667,0.315390242609371,European Free Trade Association
16,2013,12222459,4089980.66666667,0.334628299155405,European Free Trade Association
16,2014,12622744.6666667,4083855.33333333,0.323531485518971,European Free Trade Association
16,2015,12981270.3333333,3773119.33333333,0.290658713396077,European Free Trade Association
16,2016,13116667.6666667,3434665.66666667,0.261855049922105,European Free Trade Association
16,2017,13483459,3416988,0.25342072831608,European Free Trade Association
16,2018,13706725.6666667,3353049.66666667,0.244628056926895,European Free Trade Association
16,2019,13612132.6666667,3321238.66666667,0.243991059152671,European Free Trade Association
16,2020,13724940.3333333,3358068.66666667,0.244669090364716,European Free Trade Association
16,2021,14002656,3481104.33333333,0.248603145955548,European Free Trade Association
16,2022,14476810,3580657,0.247337431381637,European Free Trade Association
17,1973,15186000,206129049,13.573623666535,India
17,1974,15561666.6666667,207400256.666667,13.3276377851558,India
17,1975,16334333.3333333,211312990.666667,12.9367379956329,India
17,1976,17005000,213985834.666667,12.5837009507008,India
17,1977,17652000,217209466.333333,12.3050910000755,India
17,1978,18276000,222000243,12.1470914313854,India
17,1979,18960666.6666667,226978354.666667,11.971011286523,India
17,1980,19696333.3333333,232342656.333333,11.7962390461846,India
17,1981,20472666.6666667,236341923.333333,11.5442666644957,India
17,1982,21285333.3333333,240699419.333333,11.3082287960411,India
17,1983,22134666.6666667,245778388,11.1037763387748,India
17,1984,23021666.6666667,250569093,10.8840552957359,India
17,1985,23657333.3333333,255965957.666667,10.8197299357493,India
17,1986,24029000,261163665,10.8686863789588,India
17,1987,24124000,265272504,10.9962072624772,India
17,1988,24219000,268873615.666667,11.1017637254497,India
17,1989,27862333.3333333,272107860,9.76615478483496,India
17,1990,31678333.3333333,276638620,8.73273909612248,India
17,1991,35666333.3333333,280614357.666667,7.86776580154955,India
17,1992,36278666.6666667,284080146.666667,7.83050130471535,India
17,1993,36890000,286169980.666667,7.75738630161742,India
17,1994,37501666.6666667,287721405,7.67222981200836,India
17,1995,38114000,284635877,7.46801377446608,India
17,1996,38726333.3333333,281094716,7.25849032957763,India
17,1997,39338666.6666667,277380016,7.05107822668113,India
17,1998,39949666.6666667,277380016,6.94323730694457,India
17,1999,40561333.3333333,277380016,6.83853298708129,India
17,2000,41221333.3333333,277380016,6.72904036744728,India
17,2001,41931333.3333333,285108026.333333,6.79940282525399,India
17,2002,42689666.6666667,293381023.333333,6.87241307420219,India
17,2003,43448333.3333333,302200799.333333,6.95540602247881,India
17,2004,44206666.6666667,303841148,6.87319743628412,India
17,2005,44965000,305192228.333333,6.78732855183661,India
17,2006,45724000,306251780.333333,6.69783440498061,India
17,2007,46482666.6666667,307017516,6.60498930067122,India
17,2008,47242000,307781841.333333,6.51500447342054,India
17,2009,48000666.6666667,308544734,6.42792601491646,India
17,2010,48759000,308876083.666667,6.33475017261771,India
17,2011,49264333.3333333,308775636,6.26773194941574,India
17,2012,49517000,308243176.666667,6.2249970043958,India
17,2013,49517000,307708604.666667,6.21420127767568,India
17,2014,49517000,307171947,6.20336343074096,India
17,2015,49517000,306446950,6.1887220550518,India
17,2016,49517000,305534756.333333,6.17030022685812,India
17,2017,49517000,304436509.666667,6.1481210426049,India
17,2018,49517000,303339636,6.12596958620272,India
17,2019,49517000,302244165.333333,6.10384646350412,India
17,2020,49517000,301150847.666667,6.08176682082248,India
17,2021,49517000,300059707,6.05973114283983,India
17,2022,49517000,299514740.5,6.04872549831371,India
18,1973,26821504,190031144,7.08502938537675,Indonesia
18,1974,23991002.6666667,188833674.666667,7.87102053592091,Indonesia
18,1975,23231000,185936128,8.00379355171968,Indonesia
